,spend,Impressions,leads,link_clicks,reach,Agency Tiers
9219,2.02,238,0,0,231,4
9220,16.41,539,1,12,513,4
9221,0.0,0,0,0,0,4
9222,0.0,0,0,0,0,4
9223,2.01,520,0,2,478,4
9224,2.01,410,0,0,403,4
9225,10.69,678,0,8,669,4
9226,29.98,1987,1,13,1911,4
9227,1.99,246,0,0,230,4
9228,11.07,527,0,7,504,4
9229,1.96,316,0,0,314,4
9230,1.98,491,0,0,476,4
9231,11.68,255,1,6,243,4
9232,2.0,950,0,1,917,4
9233,32.57,1855,1,11,1825,4
9234,6.8,269,1,6,253,4
9235,15.92,429,0,3,414,4
9236,2.03,235,0,1,226,4
9237,15.1,1239,0,9,1204,4
9238,0.39,21,0,1,21,4
9239,21.95,670,0,1,619,4
9240,25.01,941,0,7,906,4
9241,0.31,11,0,0,11,4
9242,35.16,2364,1,19,2179,4
9243,23.65,977,1,4,936,4
9244,40.64,2398,1,11,2321,4
9245,31.08,1645,1,10,1569,4
9246,9.44,405,1,2,389,4
9247,8.56,341,1,8,333,4
9248,21.19,1043,1,9,992,4
9249,17.74,1001,0,8,988,4
9250,12.38,669,0,6,638,4
9251,2.9,1183,0,1,1122,4
9252,11.94,823,0,5,799,4
9253,37.63,2671,0,20,2555,4
9254,36.46,1969,1,12,1876,4
9255,2.01,316,0,1,310,4
9256,24.22,1389,1,11,1347,4
9257,24.06,1015,1,10,977,4
9258,22.24,1150,1,11,1080,4
9259,8.01,420,1,3,420,4
9260,2.88,187,0,0,184,4
9261,11.71,550,0,2,538,4
9262,3.09,1057,0,2,1021,4
9263,2.01,749,0,2,726,4
9264,2.02,751,0,0,724,4
9265,17.19,405,0,7,395,4
9266,21.57,755,1,8,730,4
9267,23.22,1138,1,5,1081,4
9268,14.6,717,0,2,681,4
9269,16.32,978,1,4,915,4
9270,10.7,465,0,7,443,4
9271,1.99,124,0,0,119,4
9272,2.96,114,0,0,114,4
9273,8.07,292,0,0,283,4
9274,12.21,571,0,6,538,4
9275,2.07,227,0,0,223,4
9276,12.9,479,1,7,468,4
9277,2.0,543,0,0,535,4
9278,8.34,495,0,3,476,4
9279,0.0,0,0,0,0,4
9280,0.0,0,0,0,0,4
9281,13.52,302,0,6,293,4
9282,1.99,1027,0,0,995,4
9283,35.69,2613,1,23,2566,4
9284,41.75,2338,1,17,2263,4
9285,1.98,437,0,0,423,4
9286,4.96,155,0,4,150,4
9287,40.54,2217,1,29,2164,4
9288,1.98,218,0,0,214,4
9289,11.66,434,0,6,416,4
9290,24.39,1000,0,7,950,4
9291,10.86,472,0,4,453,4
9292,23.86,1330,0,11,1252,4
9293,5.66,422,0,1,418,4
9294,11.14,641,1,8,629,4
9295,40.53,4181,1,29,4020,4
9296,2.0,522,0,0,513,4
9297,43.7,1726,1,10,1624,4
9298,2.01,169,0,0,169,4
9299,3.14,930,0,0,898,4
9300,2.01,518,0,0,512,4
9301,0.0,0,0,0,0,4
9302,2.04,250,0,0,244,4
9303,2.03,210,0,0,206,4
9304,37.99,1955,1,15,1840,4
9305,21.84,1339,1,14,1302,4
9306,0.0,0,0,0,0,4
9307,11.93,532,1,3,519,4
9308,5.2,152,0,3,152,4
9309,2.01,192,0,0,189,4
9310,1.98,350,0,2,335,4
9311,22.46,752,0,8,711,4
9312,2.01,232,0,0,220,4
9313,19.86,1005,1,8,971,4
9314,2.0,461,0,1,447,4
9315,22.66,636,1,6,621,4
9316,0.0,0,0,0,0,4
9317,10.15,268,0,6,260,4
9318,27.71,1242,1,8,1178,4
9319,2.06,110,0,0,105,4
9320,7.9,370,0,5,362,4
9321,16.67,610,1,6,547,4
9322,7.84,328,0,1,317,4
9323,3.01,1177,0,1,1133,4
9324,4.04,219,0,1,219,4
9325,5.73,192,1,2,187,4
9326,1.97,432,0,2,425,4
9327,1.99,817,0,0,800,4
9328,1.0,26,0,0,22,4
9329,2.02,412,0,0,404,4
9330,2.0,140,0,0,131,4
9331,38.87,1939,1,8,1810,4
9332,2.05,222,0,0,214,4
9333,0.77,18,0,0,18,4
9334,34.08,2285,1,28,2193,4
9335,11.15,157,0,0,152,4
9336,4.98,130,1,2,120,4
9337,5.93,234,0,3,229,4
9338,7.41,288,0,3,284,4
9339,37.47,2572,1,20,2483,4
9340,2.06,151,0,0,147,4
9341,1.98,220,0,0,218,4
9342,1.99,353,0,0,338,4
9343,10.0,321,1,12,299,4
9344,25.67,657,1,11,606,4
9345,23.89,485,1,8,446,4
9346,15.68,812,1,8,786,4
9347,24.46,1217,1,6,1193,4
9348,2.03,674,0,0,661,4
9349,1.97,186,0,0,182,4
9350,34.91,1564,1,6,1472,4
9351,33.56,1351,1,17,1327,4
9352,1.93,159,0,0,150,4
9353,22.18,836,1,8,825,4
9354,2.06,336,0,2,328,4
9355,27.14,1167,1,14,1074,4
9356,12.45,463,0,5,453,4
9357,32.77,2390,1,24,2272,4
9358,35.31,2352,1,17,2205,4
9359,9.42,426,0,2,420,4
9360,1.92,157,0,0,153,4
9361,10.66,466,0,2,455,4
9362,0.95,106,0,0,106,4
9363,33.92,1485,1,6,1449,4
9364,1.96,160,0,0,155,4
9365,1.99,232,0,1,229,4
9366,17.35,1050,1,7,1014,4
9367,9.84,348,0,3,337,4
9368,0.0,0,0,0,0,4
9369,13.17,474,1,7,458,4
9370,15.01,689,0,4,671,4
9371,34.91,2762,1,26,2600,4
9372,7.6,382,1,4,370,4
9373,9.27,490,0,7,481,4
9374,6.25,220,0,1,209,4
9375,2.11,762,0,2,694,4
9376,18.19,894,1,6,872,4
9377,11.83,598,0,8,557,4
9378,11.51,436,1,5,413,4
9379,0.0,0,0,0,0,4
9380,2.03,253,0,2,239,4
9381,33.85,1295,1,8,1226,4
9382,8.33,466,1,9,463,4
9383,22.31,751,1,5,712,4
9384,20.42,732,1,5,706,4
9385,29.38,1645,1,16,1606,4
9386,9.41,593,0,2,581,4
9387,1.99,257,0,0,254,4
9388,2.0,239,0,0,237,4
9389,12.59,570,1,13,543,4
9390,38.13,1182,1,5,1129,4
9391,22.66,1082,1,7,1033,4
9392,20.34,628,1,6,566,4
9393,2.01,170,0,0,165,4
9394,36.69,2291,1,12,2147,4
9395,34.81,1438,1,15,1398,4
9396,16.48,827,0,4,816,4
9397,36.37,2632,1,25,2550,4
9398,6.6,403,1,7,385,4
9399,2.01,512,0,1,507,4
9400,3.19,752,0,0,699,4
9401,0.0,0,0,0,0,4
9402,3.69,226,0,3,224,4
9403,22.68,907,0,7,890,4
9404,11.55,388,0,2,382,4
9405,1.93,212,0,0,202,4
9406,9.65,227,0,1,222,4
9407,2.97,729,0,2,658,4
9408,9.8,477,0,3,462,4
9409,1.97,775,0,3,750,4
9410,1.98,846,0,0,815,4
9411,7.54,332,0,0,319,4
9412,35.51,2670,1,17,2613,4
9413,5.08,120,0,1,119,4
9414,12.34,667,0,3,655,4
9415,3.01,707,0,1,668,4
9416,11.85,444,1,8,437,4
9417,3.05,641,0,1,598,4
9418,16.0,1171,1,11,1114,4
9419,12.77,1283,1,9,1269,4
9420,0.0,0,0,0,0,4
9421,3.06,874,0,0,839,4
9422,13.13,629,1,3,602,4
9423,43.43,1456,1,9,1311,4
9424,1.94,334,0,0,330,4
9425,2.01,348,0,0,339,4
9426,33.04,1380,0,9,1338,4
9427,3.03,871,0,2,832,4
9428,12.95,765,1,10,708,4
9429,26.07,1023,1,6,958,4
9430,5.71,426,0,2,415,4
9431,34.79,885,1,17,839,4
9432,8.25,316,0,2,302,4
9433,12.23,403,0,8,387,4
9434,2.04,138,0,0,135,4
9435,1.99,404,0,1,390,4
9436,2.03,366,0,0,344,4
9437,0.0,0,0,0,0,4
9438,2.04,275,0,0,270,4
9439,18.31,1101,0,6,1059,4
9440,18.7,740,1,9,702,4
9441,31.34,1389,1,7,1348,4
9442,1.98,239,0,0,234,4
9443,1.05,92,0,0,83,4
9444,7.94,405,1,4,398,4
9445,11.04,382,0,2,360,4
9446,5.7,219,0,2,213,4
9447,12.66,545,0,5,534,4
9448,0.0,0,0,0,0,4
9449,23.32,914,1,2,892,4
9450,32.78,2010,1,16,1863,4
9451,24.33,865,0,2,828,4
9452,1.99,179,0,0,175,4
9453,24.36,943,1,6,929,4
9454,15.84,1048,1,5,1001,4
9455,1.99,303,0,0,298,4
9456,18.58,1132,1,3,1011,4
9457,15.34,481,0,8,466,4
9458,35.26,1485,1,4,1379,4
9459,7.17,255,1,2,249,4
9460,5.9,148,0,2,139,4
9461,10.82,542,0,3,524,4
9462,1.97,471,0,0,455,4
9463,11.43,263,0,2,255,4
9464,2.01,391,0,0,387,4
9465,33.97,2217,0,20,2122,4
9466,3.22,923,0,1,842,4
9467,2.02,503,0,0,488,4
9468,1.03,205,0,0,203,4
9469,20.25,784,1,3,742,4
9470,30.84,1254,1,8,1198,4
9471,17.93,1074,1,6,1030,4
9472,1.0,30,0,0,23,4
9473,32.96,1918,1,17,1852,4
9474,2.02,264,0,1,261,4
9475,12.26,568,1,7,541,4
9476,31.53,2456,1,21,2335,4
9477,4.33,146,0,1,145,4
9478,43.02,2729,1,19,2620,4
9479,0.0,0,0,0,0,4
9480,20.11,767,0,2,734,4
9481,32.89,1256,0,5,1200,4
9482,11.82,428,0,8,418,4
9483,2.07,73,0,0,73,4
9484,16.36,663,1,9,630,4
9485,2.0,798,0,1,772,4
9486,22.19,672,1,5,624,4
9487,3.08,755,0,0,721,4
9488,13.25,604,0,6,599,4
9489,40.66,1691,1,16,1617,4
9490,24.41,995,1,8,905,4
9491,2.98,643,0,1,592,4
9492,14.02,526,0,8,505,4
9493,1.99,181,0,0,178,4
9494,41.4,2498,1,25,2432,4
9495,12.98,648,1,6,633,4
9496,21.79,858,0,3,775,4
9497,1.98,822,0,0,788,4
9498,11.12,402,1,8,392,4
9499,7.76,290,1,5,267,4
9500,23.19,1030,1,6,982,4
9501,6.9,444,0,3,434,4
9502,12.95,837,0,1,816,4
9503,2.02,571,0,0,561,4
9504,17.71,1404,1,14,1351,4
9505,16.01,998,1,8,946,4
9506,9.73,767,1,3,752,4
9507,6.27,313,0,5,307,4
9508,16.85,1006,0,4,963,4
9509,13.85,609,1,6,593,4
9510,5.33,220,0,2,214,4
9511,14.91,670,0,4,641,4
9512,1.97,668,0,1,648,4
9513,3.03,949,0,1,902,4
9514,8.73,526,0,2,523,4
9515,15.49,911,0,2,883,4
9516,11.07,288,0,6,277,4
9517,3.12,884,0,2,854,4
9518,6.53,661,1,3,654,4
9519,11.79,493,0,2,480,4
9520,2.01,179,0,0,175,4
9521,2.0,245,0,0,243,4
9522,9.97,280,0,10,276,4
9523,9.31,356,0,1,344,4
9524,21.72,700,1,7,679,4
9525,1.97,250,0,0,234,4
9526,29.1,1038,1,19,975,4
9527,29.14,1297,1,8,1177,4
9528,1.97,539,0,0,522,4
9529,11.11,441,1,5,428,4
9530,13.88,405,1,4,388,4
9531,14.12,274,1,3,263,4
9532,37.22,2262,0,13,2134,4
9533,2.07,191,0,0,186,4
9534,26.87,1913,1,8,1835,4
9535,2.9,803,0,3,720,4
9536,11.26,278,1,5,270,4
9537,9.16,361,1,2,349,4
9538,29.28,2173,1,13,2054,4
9539,25.07,528,1,7,499,4
9540,2.14,613,0,0,570,4
9541,1.98,351,0,0,333,4
9542,11.3,295,0,5,291,4
9543,33.04,3592,1,33,3272,4
9544,1.99,181,0,0,174,4
9545,32.22,1115,0,10,1075,4
9546,2.01,364,0,1,345,4
9547,2.62,109,0,1,108,4
9548,2.0,171,0,1,165,4
9549,15.56,504,0,14,481,4
9550,22.62,934,0,5,919,4
9551,1.04,29,0,0,24,4
9552,20.68,1082,0,3,1031,4
9553,1.06,31,0,1,25,4
9554,11.58,310,0,2,294,4
9555,18.74,921,1,8,897,4
9556,36.71,3170,1,16,3074,4
9557,5.81,317,0,2,315,4
9558,0.0,0,0,0,0,4
9559,50.43,2746,1,25,2652,4
9560,0.0,0,0,0,0,4
9561,2.02,402,0,0,395,4
9562,2.0,500,0,0,486,4
9563,0.0,0,0,0,0,4
9564,44.28,2322,1,12,2089,4
9565,38.11,2856,0,24,2731,4
9566,1.97,525,0,0,509,4
9567,11.33,368,0,1,352,4
9568,23.28,976,1,7,965,4
9569,1.1,32,0,1,28,4
9570,2.99,759,0,1,712,4
9571,0.0,0,0,0,0,4
9572,14.23,488,1,8,479,4
9573,0.0,0,0,0,0,4
9574,2.0,567,0,0,561,4
9575,5.67,181,0,3,166,4
9576,10.97,888,1,5,859,4
9577,11.7,730,0,1,708,4
9578,7.49,302,0,1,294,4
9579,11.38,373,1,5,365,4
9580,2.01,425,0,1,413,4
9581,23.42,924,0,2,903,4
9582,2.0,255,0,1,248,4
9583,24.8,961,1,10,931,4
9584,16.55,728,0,5,710,4
9585,11.63,494,1,5,486,4
9586,19.98,940,1,6,877,4
9587,21.83,691,0,2,637,4
9588,2.06,180,0,0,177,4
9589,19.68,825,0,4,786,4
9590,5.83,384,0,2,379,4
9591,21.58,817,0,7,786,4
9592,13.05,720,1,4,699,4
9593,2.09,644,0,1,601,4
9594,2.52,314,1,4,311,4
9595,11.51,468,1,6,447,4
9596,2.02,406,0,0,400,4
9597,12.67,665,1,7,641,4
9598,22.15,2056,0,10,2029,4
9599,0.0,0,0,0,0,4
9600,1.95,194,0,1,188,4
9601,10.9,432,1,4,416,4
9602,10.84,554,1,5,526,4
9603,2.08,303,0,0,295,4
9604,26.37,962,0,7,949,4
9605,2.13,552,0,3,508,4
9606,24.73,1314,0,7,1280,4
9607,18.57,1090,0,6,1045,4
9608,34.54,2206,1,16,2103,4
9609,25.23,800,0,6,762,4
9610,1.98,209,0,1,206,4
9611,2.89,97,1,2,97,4
9612,21.74,830,1,10,794,4
9613,8.0,366,1,3,352,4
9614,1.99,303,0,0,301,4
9615,37.55,2464,1,11,2335,4
9616,22.5,989,1,11,908,4
9617,1.52,51,0,0,50,4
9618,22.39,798,1,3,775,4
9619,18.46,1169,1,3,1125,4
9620,12.8,168,0,2,159,4
9621,1.88,152,0,0,149,4
9622,13.94,571,1,6,534,4
9623,2.02,429,0,0,417,4
9624,1.47,57,0,0,57,4
9625,15.91,589,0,6,568,4
9626,27.57,1101,1,15,1020,4
9627,12.4,1398,1,5,1386,4
9628,1.93,784,0,0,743,4
9629,0.0,0,0,0,0,4
9630,0.0,0,0,0,0,4
9631,23.7,964,1,3,884,4
9632,2.01,158,0,0,153,4
9633,33.13,2095,1,9,2036,4
9634,3.03,943,0,2,897,4
9635,9.54,357,0,6,335,4
9636,2.01,238,0,0,234,4
9637,10.82,346,0,6,338,4
9638,23.67,1492,1,7,1423,4
9639,11.85,435,0,5,418,4
9640,11.41,337,0,3,325,4
9641,2.02,374,0,1,368,4
9642,11.94,513,0,6,493,4
9643,30.89,2571,1,14,2407,4
9644,2.0,351,0,0,334,4
9645,2.03,129,0,0,124,4
9646,2.0,709,0,2,681,4
9647,11.4,849,1,2,830,4
9648,3.01,859,0,1,832,4
9649,8.18,310,0,1,306,4
9650,14.5,620,0,9,588,4
9651,27.05,1332,1,7,1314,4
9652,5.84,236,0,1,234,4
9653,16.11,919,0,2,889,4
9654,38.81,1922,1,9,1897,4
9655,2.0,280,0,0,278,4
9656,27.06,1134,1,9,1106,4
9657,32.92,1660,1,12,1600,4
9658,2.11,96,0,0,93,4
9659,9.87,411,0,3,391,4
9660,9.85,520,0,6,499,4
9661,2.04,121,0,1,117,4
9662,1.95,233,0,0,229,4
9663,5.86,204,0,0,201,4
9664,26.08,1106,1,9,1070,4
9665,2.0,114,0,0,110,4
9666,1.99,372,0,0,368,4
9667,23.26,1139,1,7,1104,4
9668,2.03,183,0,0,179,4
9669,22.38,735,1,10,682,4
9670,1.71,70,0,1,70,4
9671,33.96,1274,1,12,1243,4
9672,11.58,741,0,2,728,4
9673,30.06,1758,1,12,1689,4
9674,23.54,1263,1,4,1235,4
9675,12.68,552,1,7,510,4
9676,19.76,967,0,4,885,4
9677,8.97,443,1,9,427,4
9678,1.99,573,0,1,548,4
9679,36.25,2098,1,13,2020,4
9680,26.01,1254,0,4,1172,4
9681,0.0,0,0,0,0,4
9682,7.37,371,0,3,355,4
9683,2.0,343,0,0,332,4
9684,27.49,1305,0,14,1259,4
9685,31.31,1559,1,35,1464,4
9686,35.88,3198,1,21,3055,4
9687,15.3,789,0,2,767,4
9688,11.24,338,0,0,332,4
9689,3.13,831,0,1,775,4
9690,10.85,317,1,3,306,4
9691,32.7,1325,0,8,1286,4
9692,24.56,1055,1,4,1042,4
9693,2.95,1024,0,0,996,4
9694,31.49,1396,1,4,1335,4
9695,3.12,1290,0,1,1250,4
9696,23.66,824,1,2,793,4
9697,30.86,1578,0,24,1485,4
9698,11.46,374,0,4,368,4
9699,1.93,163,0,0,158,4
9700,19.99,1329,1,7,1309,4
9701,21.63,1109,0,7,1067,4
9702,1.99,309,0,1,307,4
9703,9.96,396,1,7,372,4
9704,2.05,117,0,0,116,4
9705,1.93,756,0,0,735,4
9706,15.58,526,0,10,496,4
9707,32.47,1346,0,7,1303,4
9708,23.29,1112,0,5,1087,4
9709,20.17,683,0,2,667,4
9710,1.82,149,0,0,148,4
9711,33.45,1957,1,16,1865,4
9712,12.28,424,1,9,410,4
9713,23.06,492,1,11,471,4
9714,20.99,795,1,6,772,4
9715,35.52,1814,1,9,1775,4
9716,5.78,188,0,1,182,4
9717,14.37,527,1,6,522,4
9718,11.32,324,0,1,317,4
9719,11.17,565,1,4,553,4
9720,1.99,199,0,0,194,4
9721,2.01,324,0,0,316,4
9722,26.94,1118,1,8,1036,4
9723,9.14,465,1,7,444,4
9724,1.98,366,0,0,363,4
9725,2.02,244,0,0,240,4
9726,2.01,492,0,0,486,4
9727,11.35,232,1,3,220,4
9728,5.92,179,0,3,166,4
9729,1.99,200,0,0,193,4
9730,10.69,247,0,1,239,4
9731,18.58,1062,1,8,1024,4
9732,11.47,256,1,4,240,4
9733,29.8,1284,1,2,1195,4
9734,6.88,307,1,1,292,4
9735,1.94,244,0,0,233,4
9736,1.96,147,0,0,144,4
9737,3.0,590,0,2,547,4
9738,1.91,180,0,0,178,4
9739,5.66,390,0,1,384,4
9740,22.8,812,1,9,759,4
9741,37.07,1769,1,11,1717,4
9742,13.54,455,0,2,431,4
9743,28.24,1272,1,8,1250,4
9744,18.03,1167,1,9,1148,4
9745,33.02,1230,1,16,1151,4
9746,31.38,1298,1,8,1257,4
9747,2.03,355,0,0,342,4
9748,28.77,1034,1,10,971,4
9749,10.54,637,0,3,614,4
9750,11.47,485,0,2,471,4
9751,5.93,425,1,1,418,4
9752,32.74,1286,1,24,1219,4
9753,33.89,2573,0,21,2360,4
9754,1.97,262,0,0,256,4
9755,1.54,78,0,1,78,4
9756,21.53,647,1,8,632,4
9757,12.53,994,1,10,965,4
9758,31.36,1852,1,24,1665,4
9759,43.42,2394,1,9,2306,4
9760,10.2,294,0,1,285,4
9761,12.97,575,0,3,560,4
9762,13.32,488,1,6,474,4
9763,10.78,343,0,1,338,4
9764,2.0,427,0,0,419,4
9765,0.96,231,0,0,206,4
9766,34.66,1932,1,6,1902,4
9767,2.02,264,0,0,252,4
9768,11.77,663,0,4,640,4
9769,2.01,319,0,0,309,4
9770,2.0,464,0,0,455,4
9771,35.08,2893,1,14,2806,4
9772,35.17,2574,1,11,2517,4
9773,10.69,538,0,3,524,4
9774,25.81,746,1,24,703,4
9775,30.05,1072,1,3,1050,4
9776,19.85,958,0,0,886,4
9777,32.61,1760,1,17,1700,4
9778,40.43,4097,1,22,3948,4
9779,10.43,482,0,4,466,4
9780,24.92,1197,0,18,1160,4
9781,11.83,727,1,6,707,4
9782,2.04,769,0,0,713,4
9783,6.26,264,0,1,254,4
9784,44.04,3239,1,26,3149,4
9785,2.01,320,0,0,304,4
9786,13.78,435,0,3,416,4
9787,2.0,250,0,1,248,4
9788,17.91,709,1,3,678,4
9789,2.02,169,0,0,161,4
9790,30.42,1220,1,6,1184,4
9791,13.9,416,0,2,398,4
9792,2.99,596,0,0,540,4
9793,31.83,2300,0,16,2187,4
9794,0.0,0,0,0,0,4
9795,24.71,843,1,4,799,4
9796,20.18,989,1,13,943,4
9797,34.76,1196,1,13,1149,4
9798,11.11,603,1,6,591,4
9799,1.99,413,0,0,399,4
9800,6.55,386,1,2,383,4
9801,20.21,1137,0,7,1037,4
9802,12.68,799,0,8,781,4
9803,25.64,964,1,7,932,4
9804,24.54,935,0,4,914,4
9805,2.98,1007,0,0,967,4
9806,35.33,2453,1,8,2383,4
9807,1.97,271,0,0,266,4
9808,24.33,1056,1,8,966,4
9809,2.0,900,0,1,863,4
9810,21.79,934,1,3,901,4
9811,2.0,529,0,4,493,4
9812,31.65,2019,1,16,1931,4
9813,2.97,169,0,0,167,4
9814,5.75,208,0,0,204,4
9815,2.0,290,0,0,278,4
9816,25.64,718,1,12,675,4
9817,11.11,345,1,3,326,4
9818,5.07,164,0,2,160,4
9819,0.0,0,0,0,0,4
9820,5.73,345,0,5,344,4
9821,19.82,997,1,12,961,4
9822,2.96,130,0,1,125,4
9823,2.0,350,0,1,339,4
9824,1.96,169,0,0,162,4
9825,1.97,758,0,0,736,4
9826,10.41,363,1,5,345,4
9827,24.24,1121,1,5,1080,4
9828,22.04,1316,1,11,1262,4
9829,25.13,1265,1,25,1243,4
9830,1.95,224,0,0,219,4
9831,7.41,281,0,1,268,4
9832,32.58,1796,0,5,551,4
9833,22.43,971,1,14,943,4
9834,2.01,745,0,1,724,4
9835,18.92,358,0,8,312,4
9836,2.06,543,0,0,504,4
9837,10.81,488,1,10,467,4
9838,2.98,162,0,2,159,4
9839,11.11,433,0,3,425,4
9840,24.65,1123,1,12,1088,4
9841,1.99,789,0,1,753,4
9842,30.25,1314,1,6,1224,4
9843,2.07,562,0,1,522,4
9844,31.02,2164,1,20,2067,4
9845,29.68,1094,1,7,1050,4
9846,10.42,332,1,4,323,4
9847,32.18,1236,1,8,1158,4
9848,21.11,1124,1,12,1063,4
9849,1.97,157,0,1,150,4
9850,4.87,136,0,1,130,4
9851,2.12,609,0,1,591,4
9852,2.0,553,0,1,518,4
9853,14.79,479,0,1,464,4
9854,9.1,317,0,8,310,4
9855,26.4,1465,0,21,1432,4
9856,22.27,683,0,2,654,4
9857,1.97,186,0,0,180,4
9858,23.63,725,1,4,682,4
9859,8.13,409,0,3,404,4
9860,36.64,2021,1,9,1898,4
9861,33.09,800,1,21,756,4
9862,11.22,559,0,4,546,4
9863,2.08,185,0,0,180,4
9864,8.05,353,0,2,339,4
9865,1.95,208,0,0,207,4
9866,16.37,799,1,7,782,4
9867,7.42,315,0,2,304,4
9868,13.18,556,0,1,552,4
9869,22.23,902,1,6,871,4
9870,24.9,999,1,18,979,4
9871,2.02,270,0,0,261,4
9872,13.6,599,0,0,585,4
9873,19.4,1530,1,10,1477,4
9874,2.07,312,0,0,297,4
9875,0.0,0,0,0,0,4
9876,29.64,1302,0,1,1253,4
9877,12.14,362,1,2,351,4
9878,8.71,258,1,2,255,4
9879,1.94,222,0,0,211,4
9880,1.07,155,0,0,149,4
9881,0.0,0,0,0,0,4
9882,15.93,342,0,6,334,4
9883,0.95,86,0,0,80,4
9884,15.64,846,0,13,788,4
9885,15.69,663,1,8,621,4
9886,16.46,702,1,6,685,4
9887,2.09,163,0,0,159,4
9888,11.84,1066,1,7,1039,4
9889,16.2,593,0,7,570,4
9890,9.45,644,1,5,627,4
9891,22.19,1207,1,8,1154,4
9892,14.35,423,1,11,386,4
9893,29.79,1332,1,1,1288,4
9894,3.11,163,0,0,162,4
9895,3.15,104,0,1,104,4
9896,2.02,446,0,0,436,4
9897,37.45,2318,1,20,2236,4
9898,10.18,654,0,4,651,4
9899,12.63,643,0,6,627,4
9900,16.9,738,1,8,723,4
9901,2.0,794,0,1,765,4
9902,20.61,1045,1,5,968,4
9903,18.57,1155,1,11,1120,4
9904,4.81,226,0,0,216,4
9905,9.6,386,0,1,382,4
9906,17.02,1504,1,12,1473,4
9907,20.0,860,1,7,820,4
9908,11.53,444,1,3,423,4
9909,5.84,268,1,8,263,4
9910,24.23,1098,1,4,1053,4
9911,9.13,896,1,8,881,4
9912,1.0,228,0,0,210,4
9913,11.87,316,1,2,311,4
9914,32.85,1998,1,12,1932,4
9915,3.17,131,0,0,129,4
9916,1.99,366,0,0,359,4
9917,2.01,434,0,1,417,4
9918,1.98,263,0,0,263,4
9919,32.19,675,1,14,643,4
9920,2.0,264,0,2,261,4
9921,2.02,604,0,0,571,4
9922,9.71,283,0,1,268,4
9923,8.48,299,1,2,293,4
9924,9.87,870,1,3,863,4
9925,2.07,150,0,0,148,4
9926,37.54,1970,1,8,1895,4
9927,31.47,1433,1,7,1405,4
9928,2.92,174,0,1,172,4
9929,1.97,494,0,0,478,4
9930,28.52,2173,1,10,1994,4
9931,5.14,172,1,2,163,4
9932,44.32,2088,1,14,2024,4
9933,0.0,0,0,0,0,4
9934,11.29,447,0,3,432,4
9935,4.86,201,0,0,191,4
9936,16.15,1416,1,7,1378,4
9937,1.99,523,0,0,510,4
9938,24.88,987,1,4,965,4
9939,33.38,998,1,18,947,4
9940,36.83,2266,1,15,2176,4
9941,0.0,0,0,0,0,4
9942,45.15,1660,1,13,1584,4
9943,2.01,111,0,2,109,4
9944,9.88,469,1,3,449,4
9945,18.62,577,1,5,571,4
9946,2.04,181,0,0,175,4
9947,32.44,2358,1,25,2259,4
9948,22.4,1110,1,7,1086,4
9949,9.04,482,0,4,464,4
9950,10.99,297,0,5,293,4
9951,24.32,708,0,3,679,4
9952,3.21,961,0,3,869,4
9953,13.1,469,1,7,461,4
9954,12.9,376,1,4,363,4
9955,15.92,761,0,4,738,4
9956,7.55,362,0,2,343,4
9957,19.56,789,0,6,766,4
9958,20.58,919,1,4,900,4
9959,7.33,353,1,5,341,4
9960,18.71,840,0,6,805,4
9961,36.11,2766,1,15,2709,4
9962,2.03,126,0,0,120,4
9963,2.01,174,0,0,169,4
9964,23.98,1149,1,7,1121,4
9965,2.01,179,0,1,172,4
9966,2.0,306,0,0,300,4
9967,0.0,0,0,0,0,4
9968,2.0,545,0,0,537,4
9969,25.44,1212,1,4,1135,4
9970,1.97,293,0,2,285,4
9971,4.23,266,0,2,263,4
9972,29.71,1542,1,52,1479,4
9973,10.75,306,0,2,293,4
9974,24.29,1280,0,6,1204,4
9975,31.34,1512,0,11,1364,4
9976,10.85,583,0,3,572,4
9977,11.25,500,0,8,486,4
9978,2.02,194,0,0,194,4
9979,12.16,515,0,2,497,4
9980,1.97,154,0,0,151,4
9981,37.0,2258,0,17,2220,4
9982,23.72,839,1,6,813,4
9983,1.97,491,0,0,485,4
9984,1.97,925,0,1,891,4
9985,22.82,827,1,11,789,4
9986,11.54,436,0,2,426,4
9987,1.97,172,0,0,171,4
9988,15.06,714,1,9,698,4
9989,23.04,844,0,7,815,4
9990,2.01,252,0,0,246,4
9991,2.03,206,0,0,205,4
9992,1.98,441,0,0,426,4
9993,32.99,1241,1,9,1185,4
9994,1.96,243,0,0,231,4
9995,1.98,206,0,1,204,4
9996,22.44,737,0,2,708,4
9997,12.91,335,0,7,320,4
9998,2.85,159,0,0,157,4
9999,1.99,530,0,0,518,4
10000,15.87,535,1,7,518,4
10001,6.47,181,0,2,174,4
10002,6.53,201,0,2,195,4
10003,34.28,2178,1,8,2084,4
10004,21.82,796,1,5,759,4
10005,26.11,457,0,7,415,4
10006,34.69,2617,1,18,2516,4
10007,10.4,291,0,0,281,4
10008,12.15,426,0,3,416,4
10009,21.59,1196,0,6,1168,4
10010,25.12,1267,1,20,1231,4
10011,3.05,192,0,1,188,4
10012,11.99,994,1,5,969,4
10013,20.0,976,0,4,902,4
10014,24.91,891,1,11,863,4
10015,14.59,1418,0,7,1368,4
10016,39.99,1445,1,16,1360,4
10017,2.2,553,0,1,503,4
