,spend,Impressions,leads,link_clicks,reach,Agency Tiers
27386,26.79,1175,1,11,1135,
27387,35.21,2122,1,8,1945,
27388,5.73,278,0,1,276,
27389,26.22,1370,0,22,1307,
27390,21.59,1209,1,3,1175,
27391,5.59,209,0,3,204,
27392,17.13,1414,1,9,1333,
27393,0.0,0,0,0,0,
27394,9.6,461,0,6,436,
27395,33.51,1131,1,6,1042,
27396,1.99,221,0,3,205,
27397,0.0,0,0,0,0,
27398,60.84,3145,1,18,3036,
27399,17.91,459,1,7,433,
27400,37.08,2221,1,11,2099,
27401,25.58,691,0,10,661,
27402,26.56,1271,0,7,1247,
27403,37.07,2049,1,5,1890,
27404,17.79,1034,0,10,953,
27405,11.72,552,1,5,543,
27406,8.96,2863,0,0,2747,
27407,15.26,923,1,5,903,
27408,24.94,1338,0,7,1283,
27409,0.89,46,0,1,42,
27410,11.54,618,0,4,595,
27411,21.69,993,0,10,948,
27412,1.96,132,0,0,121,
27413,25.65,1296,0,5,1198,
27414,73.14,2137,0,13,1969,
27415,1.99,298,0,0,288,
27416,23.02,1021,0,4,926,
27417,37.45,2182,1,30,2108,
27418,0.0,0,0,0,0,
27419,30.32,2783,0,31,2659,
27420,45.13,3847,1,14,3457,
27421,34.74,2035,1,14,1984,
27422,34.45,1898,1,8,1733,
27423,4.97,1452,0,2,1311,
27424,25.69,1150,1,29,1102,
27425,41.46,1727,0,6,1566,
27426,6.4,282,0,0,276,
27427,45.29,1175,1,6,1094,
27428,27.42,1200,0,7,1170,
27429,1.97,141,0,1,132,
27430,1.99,901,0,1,870,
27431,34.83,1737,1,21,1627,
27432,12.28,404,0,1,388,
27433,12.56,521,1,4,510,
27434,4.88,1296,0,2,1223,
27435,69.79,2212,1,24,2077,
27436,15.72,1026,1,6,957,
27437,29.85,1385,1,14,1351,
27438,10.77,519,0,2,498,
27439,0.0,0,0,0,0,
27440,26.79,1765,1,20,1705,
27441,25.11,1270,1,10,1222,
27442,33.52,1257,1,9,1199,
27443,23.48,915,1,4,872,
27444,19.41,893,0,6,847,
27445,12.08,1136,0,10,1103,
27446,71.15,3394,1,26,3230,
27447,27.17,1371,1,34,1299,
27448,8.71,519,0,3,501,
27449,11.36,439,0,6,421,
27450,22.67,746,1,7,714,
27451,22.12,726,1,9,685,
27452,5.63,318,0,1,314,
27453,31.36,1338,1,10,1274,
27454,2.05,136,0,1,128,
27455,5.0,211,0,0,204,
27456,34.76,2433,1,12,2405,
27457,47.45,2171,1,9,1969,
27458,20.93,897,0,2,864,
27459,32.66,1508,1,9,1465,
27460,1.05,32,0,0,27,
27461,16.35,783,1,10,718,
27462,18.34,1201,1,12,1144,
27463,36.53,1210,0,5,1135,
27464,32.02,2533,1,22,2399,
27465,13.0,596,1,3,569,
27466,0.0,0,0,0,0,
27467,10.95,508,1,3,501,
27468,16.68,874,0,6,831,
27469,11.88,684,0,4,643,
27470,4.79,2175,0,1,2021,
27471,15.06,1326,0,3,1284,
27472,2.95,845,0,0,793,
27473,12.15,574,1,13,544,
27474,34.76,1761,1,9,1661,
27475,2.03,312,0,0,288,
27476,9.98,755,1,6,707,
27477,58.53,3185,1,12,2942,
27478,31.08,874,1,8,803,
27479,11.45,539,1,5,522,
27480,41.28,1187,1,14,1083,
27481,31.42,1213,0,7,994,
27482,10.37,393,1,4,358,
27483,24.58,1064,0,3,1036,
27484,7.79,307,0,1,300,
27485,1.88,138,0,0,136,
27486,24.27,1464,1,13,1353,
27487,2.56,133,0,0,131,
27488,26.84,1597,1,10,1515,
27489,28.03,907,0,5,881,
27490,13.58,664,1,10,640,
27491,0.0,0,0,0,0,
27492,27.02,1118,0,12,944,
27493,10.8,526,0,5,521,
27494,47.71,2689,1,29,2580,
27495,47.19,1806,1,11,1745,
27496,23.45,1256,1,8,1224,
27497,32.2,1553,1,16,1502,
27498,36.4,1472,0,2,1352,
27499,33.37,1710,1,30,1603,
27500,35.13,2173,1,13,2060,
27501,6.24,359,0,3,344,
27502,5.37,154,0,1,147,
27503,2.0,340,0,2,329,
27504,46.83,2114,1,25,2027,
27505,0.0,0,0,0,0,
27506,11.4,710,1,6,687,
27507,51.14,3027,1,12,2876,
27508,24.16,953,1,11,902,
27509,14.06,648,1,15,613,
27510,1.99,313,0,1,310,
27511,11.01,416,0,4,398,
27512,49.04,2449,1,21,2258,
27513,77.45,3761,1,29,3651,
27514,4.85,1388,0,1,1302,
27515,36.84,2070,1,10,1985,
27516,17.46,1068,1,20,1019,
27517,17.78,803,1,2,773,
27518,17.16,1161,0,6,1139,
27519,18.39,1085,1,10,1048,
27520,35.9,1320,1,13,1184,
27521,6.0,337,0,0,321,
27522,16.21,1063,1,4,1039,
27523,45.28,2523,1,15,2486,
27524,0.0,0,0,0,0,
27525,12.83,545,1,2,530,
27526,32.26,2213,1,11,2163,
27527,11.54,456,1,5,451,
27528,0.0,0,0,0,0,
27529,16.88,797,1,9,789,
27530,8.42,387,0,3,368,
27531,12.38,238,0,3,228,
27532,2.67,256,0,2,255,
27533,32.43,1728,1,8,1662,
27534,33.64,2067,1,8,2004,
27535,35.26,1690,1,9,1583,
27536,15.1,928,0,7,890,
27537,44.84,2050,1,15,1968,
27538,33.59,2783,1,17,2673,
27539,31.72,1424,1,10,1339,
27540,16.0,982,0,5,926,
27541,67.53,2930,1,21,2844,
27542,8.35,368,1,2,360,
27543,8.52,498,0,2,486,
27544,0.0,0,0,0,0,
27545,20.14,593,1,4,549,
27546,16.8,723,0,10,683,
27547,33.9,1303,1,9,1269,
27548,30.13,1743,1,20,1692,
27549,19.59,1999,0,23,1844,
27550,19.87,878,1,12,841,
27551,29.22,1808,1,3,1715,
27552,40.8,1663,1,16,1531,
27553,16.27,773,0,3,756,
27554,32.34,1310,0,4,1224,
27555,24.09,1995,0,20,1903,
27556,16.74,527,1,4,525,
27557,10.9,386,1,4,371,
27558,66.14,3541,1,24,3461,
27559,34.87,1772,1,5,1743,
27560,0.0,0,0,0,0,
27561,11.54,519,0,2,499,
27562,31.24,1242,1,9,1181,
27563,59.41,1975,0,13,1834,
27564,48.93,1998,1,18,1821,
27565,47.89,3099,1,10,2926,
27566,3.62,238,0,7,232,
27567,1.94,66,0,0,61,
27568,20.31,754,1,12,716,
27569,31.16,1361,1,19,1303,
27570,23.64,890,1,6,826,
27571,29.27,933,1,4,877,
27572,2.11,157,0,0,151,
27573,30.99,1547,1,8,1489,
27574,21.67,1601,1,7,1544,
27575,18.58,721,1,12,695,
27576,29.83,1943,0,9,1801,
27577,31.15,1234,1,5,1216,
27578,16.35,790,1,6,766,
27579,10.97,272,0,2,249,
27580,13.49,759,1,13,746,
27581,9.16,403,0,0,388,
27582,0.0,0,0,0,0,
27583,29.38,833,0,4,789,
27584,29.87,1930,0,5,1835,
27585,1.87,281,0,0,275,
27586,10.82,475,0,4,472,
27587,2.05,268,0,0,263,
27588,7.02,361,0,1,342,
27589,29.83,1130,1,9,1067,
27590,5.83,323,0,1,273,
27591,47.58,3090,1,19,2904,
27592,65.2,3149,1,25,2802,
27593,1.98,120,0,2,109,
27594,32.5,1741,1,13,1651,
27595,8.8,664,0,3,654,
27596,18.35,833,1,8,773,
27597,8.6,1896,0,1,1724,
27598,50.51,1600,1,12,1551,
27599,9.51,845,0,3,835,
27600,52.4,2692,1,12,2567,
27601,32.93,1666,1,13,1550,
27602,15.67,1322,1,14,1251,
27603,30.43,1779,1,12,1728,
27604,6.33,276,0,2,254,
27605,19.92,951,0,4,919,
27606,59.82,2676,1,19,2464,
27607,17.59,871,1,9,847,
27608,77.28,3096,1,21,2897,
27609,38.29,1287,0,12,1187,
27610,2.02,209,0,0,199,
27611,32.51,1071,0,11,1030,
27612,2.17,105,0,1,99,
27613,17.84,1259,1,9,1214,
27614,5.0,137,0,3,131,
27615,33.73,1137,1,11,1087,
27616,15.98,1379,1,17,1315,
27617,15.23,808,0,7,782,
27618,26.7,1399,1,15,1367,
27619,2.02,173,0,0,168,
27620,16.6,663,0,4,640,
27621,26.84,1390,0,4,1347,
27622,26.51,1124,0,5,1085,
27623,0.0,0,0,0,0,
27624,2.02,698,0,0,654,
27625,28.14,1213,1,6,1104,
27626,29.01,1401,1,13,1335,
27627,0.0,0,0,0,0,
27628,55.05,2748,1,8,2625,
27629,25.76,1411,1,12,1376,
27630,2.04,180,0,0,175,
27631,76.72,2928,1,11,2716,
27632,2.01,126,0,1,123,
27633,13.45,474,0,4,464,
27634,16.5,576,0,1,551,
27635,2.96,959,0,2,919,
27636,17.94,1066,0,4,1016,
27637,0.0,0,0,0,0,
27638,24.26,796,0,5,727,
27639,28.0,1045,0,9,992,
27640,12.35,800,1,4,773,
27641,2.01,166,0,2,156,
27642,1.99,438,0,1,403,
27643,2.15,105,0,0,99,
27644,11.08,719,1,3,705,
27645,48.09,4176,1,16,3953,
27646,16.59,561,0,5,536,
27647,33.86,1618,1,9,1539,
27648,34.16,1693,1,9,1640,
27649,108.12,5232,1,17,5018,
27650,37.08,2095,1,18,1993,
27651,44.5,1613,1,12,1502,
27652,0.76,35,0,0,32,
27653,40.86,1934,1,15,1854,
27654,8.62,2557,0,3,2499,
27655,0.0,0,0,0,0,
27656,5.08,1375,0,4,1294,
27657,28.64,1201,0,9,1161,
27658,0.0,0,0,0,0,
27659,20.21,902,1,6,842,
27660,5.4,262,1,2,257,
27661,37.21,2512,1,13,2381,
27662,23.08,944,1,3,896,
27663,3.95,81,0,0,80,
27664,18.66,1284,1,7,1235,
27665,63.06,3669,1,30,3482,
27666,41.96,1713,0,7,1615,
27667,2.04,303,0,1,288,
27668,37.26,3119,1,20,3017,
27669,52.59,2024,1,52,1836,
27670,18.12,747,0,5,713,
27671,15.17,856,0,2,828,
27672,33.33,2248,1,20,2155,
27673,48.48,1977,0,18,1912,
27674,32.0,1667,0,12,1617,
27675,56.51,2213,1,22,1972,
27676,33.01,1701,1,17,1553,
27677,20.89,1198,1,32,1159,
27678,21.66,830,0,14,773,
27679,5.08,1679,0,5,1605,
27680,0.0,0,0,0,0,
27681,35.2,1776,1,12,1725,
27682,18.49,1014,1,5,983,
27683,32.64,1449,0,4,1395,
27684,2.04,141,0,0,136,
27685,31.44,2185,1,27,2124,
27686,19.35,789,1,13,770,
27687,48.0,1890,0,14,1804,
27688,13.47,615,0,7,593,
27689,11.8,703,0,3,667,
27690,6.76,433,1,2,420,
27691,2.0,388,0,2,370,
27692,0.0,0,0,0,0,
27693,30.95,1620,0,7,1505,
27694,61.86,4132,1,30,3840,
27695,24.58,918,1,6,868,
27696,1.99,527,0,0,517,
27697,6.66,440,0,1,433,
27698,32.36,4248,1,21,4149,
27699,11.61,489,1,4,480,
27700,32.73,1690,1,16,1577,
27701,1.94,190,0,0,178,
27702,41.05,2017,1,16,1871,
27703,14.92,604,1,18,579,
27704,17.28,853,0,3,822,
27705,54.26,2806,1,21,2646,
27706,51.43,1818,1,22,1753,
27707,15.19,828,1,4,809,
27708,31.3,1695,1,8,1628,
27709,30.6,1540,1,8,1501,
27710,34.53,1735,1,17,1681,
27711,0.0,0,0,0,0,
27712,26.72,956,1,6,931,
27713,26.02,1378,1,14,1361,
27714,46.87,2882,1,14,2718,
27715,36.17,1955,1,11,1916,
27716,32.04,2076,0,11,2031,
27717,12.32,773,1,29,733,
27718,3.03,602,0,0,555,
27719,26.89,1170,0,9,1105,
27720,3.64,157,0,0,150,
27721,53.13,1624,0,3,1564,
27722,7.77,2380,0,3,2298,
27723,29.56,1187,1,8,1085,
27724,35.46,2210,1,17,2094,
27725,15.29,786,0,4,758,
27726,1.99,187,0,0,180,
27727,36.66,2115,1,21,2000,
27728,45.26,2818,1,16,2692,
27729,22.0,1005,1,10,967,
27730,31.93,1055,1,12,1006,
27731,0.0,0,0,0,0,
27732,2.09,413,0,0,407,
27733,15.58,823,1,7,800,
27734,26.5,2430,1,14,2370,
27735,14.94,715,0,3,656,
27736,0.0,0,0,0,0,
27737,11.34,3294,0,9,2627,
27738,33.89,1432,1,9,1377,
27739,15.65,607,1,6,588,
27740,17.18,523,1,5,492,
27741,2.01,477,0,0,437,
27742,23.27,1002,0,5,971,
27743,19.74,1083,1,8,1048,
27744,30.57,851,0,7,827,
27745,62.14,2178,1,13,2007,
27746,0.0,0,0,0,0,
27747,15.69,1019,0,4,950,
27748,30.48,1715,1,8,1649,
27749,27.95,1413,1,17,1381,
27750,9.81,937,0,6,919,
27751,23.7,1106,0,3,1085,
27752,9.86,322,0,2,306,
27753,15.57,667,1,5,644,
27754,16.2,930,1,7,895,
27755,14.11,756,0,4,723,
27756,11.73,660,1,3,642,
27757,22.67,818,1,7,784,
27758,9.65,1155,1,3,1140,
27759,34.01,1260,0,10,1209,
27760,0.0,0,0,0,0,
27761,15.94,841,1,6,821,
27762,16.26,663,1,9,604,
27763,13.15,729,0,7,699,
27764,40.01,2091,1,6,2057,
27765,21.18,941,0,14,899,
27766,18.85,633,1,10,561,
27767,15.28,825,0,6,818,
27768,33.52,1798,1,6,1671,
27769,34.15,1416,1,10,1386,
27770,1.97,181,0,0,177,
27771,20.27,1068,0,5,1005,
27772,24.01,822,1,4,779,
27773,30.95,2221,1,15,2146,
27774,1.73,79,0,0,72,
27775,2.0,146,0,0,138,
27776,7.36,201,0,5,196,
27777,48.98,2304,1,22,2198,
27778,11.64,622,1,4,596,
27779,49.46,3913,1,17,3715,
27780,5.76,386,0,1,372,
27781,14.83,634,1,8,593,
27782,0.0,0,0,0,0,
27783,11.98,431,0,3,418,
27784,0.0,0,0,0,0,
27785,48.29,1956,1,7,1824,
27786,64.12,2631,1,19,2339,
27787,19.06,917,1,12,844,
27788,48.65,2870,1,12,2656,
27789,61.05,3409,1,26,3324,
27790,11.88,746,0,2,699,
27791,2.08,341,0,1,330,
27792,2.08,356,0,0,344,
27793,48.49,2091,1,22,1903,
27794,0.0,0,0,0,0,
27795,31.45,1540,1,15,1489,
27796,35.05,3261,1,20,3181,
27797,49.15,1753,1,6,1630,
27798,24.54,760,0,10,740,
27799,24.97,1120,1,11,1091,
27800,32.96,1038,1,9,1009,
27801,29.4,1368,0,18,1303,
27802,16.79,1302,0,11,1231,
27803,14.04,767,0,3,739,
27804,34.18,1531,1,8,1495,
27805,33.65,1781,1,18,1702,
27806,31.24,1553,1,11,1516,
27807,34.17,1186,1,16,1091,
27808,48.45,2476,0,8,2354,
27809,4.73,1566,0,2,1452,
27810,1.97,277,0,0,258,
27811,4.84,167,0,1,165,
27812,20.98,1016,0,3,989,
27813,18.36,895,0,7,848,
27814,23.63,846,1,5,839,
27815,34.37,1330,0,9,1251,
27816,33.96,1104,1,6,1032,
27817,35.01,1173,1,11,1132,
27818,15.56,639,1,10,605,
27819,31.85,2440,1,26,2300,
27820,31.59,1203,1,10,1086,
27821,21.9,1461,1,5,1387,
27822,33.1,1582,1,9,1501,
27823,26.85,1060,1,9,1045,
27824,33.61,1799,0,15,1695,
27825,11.51,966,0,0,906,
27826,17.55,512,0,1,479,
27827,37.61,2577,0,20,2462,
27828,9.41,787,0,4,747,
27829,57.03,1909,1,11,1730,
27830,15.81,415,0,6,407,
27831,35.18,1216,0,11,1155,
27832,1.98,67,0,0,63,
27833,16.63,891,1,10,876,
27834,0.0,0,0,0,0,
27835,2.09,156,0,2,147,
27836,0.0,0,0,0,0,
27837,1.91,759,0,0,731,
27838,53.0,2423,1,10,2316,
27839,36.31,1689,1,21,1622,
27840,7.23,444,0,3,425,
27841,16.09,685,1,6,653,
27842,23.52,1506,0,7,1468,
27843,10.77,593,1,5,572,
27844,54.39,2418,0,11,2240,
27845,36.0,1866,0,17,1765,
27846,15.33,621,1,10,600,
27847,4.97,168,0,1,160,
27848,90.72,2967,1,18,2688,
27849,15.58,594,1,8,568,
27850,4.49,194,0,4,193,
27851,15.78,546,0,4,512,
27852,47.19,2484,1,15,2384,
27853,46.75,2756,1,5,2384,
27854,25.62,1084,0,1,997,
27855,0.0,0,0,0,0,
27856,10.51,1638,0,1,1421,
27857,11.41,298,0,3,286,
27858,7.23,264,1,7,259,
27859,40.07,2425,0,3,2403,
27860,31.06,1203,1,17,1159,
27861,7.95,412,0,1,400,
27862,104.26,2418,1,18,2070,
27863,31.17,1172,0,6,1083,
27864,27.68,1115,1,4,1066,
27865,7.35,445,0,2,418,
27866,34.3,1461,0,9,1415,
27867,65.04,2260,1,14,2120,
27868,34.16,999,1,22,964,
27869,54.67,3074,1,13,2831,
27870,8.8,501,0,2,476,
27871,1.91,200,0,0,194,
27872,18.78,594,1,8,570,
27873,2.04,217,0,0,212,
27874,47.35,2983,1,44,2912,
27875,2.0,162,0,0,155,
27876,1.97,815,0,0,794,
27877,17.83,796,0,6,778,
27878,12.36,342,1,6,333,
27879,9.71,371,0,1,361,
27880,14.86,805,1,4,743,
27881,2.03,475,0,2,460,
27882,2.0,310,0,0,297,
27883,13.34,667,1,6,648,
27884,1.97,355,0,0,349,
27885,63.52,2743,1,15,2590,
27886,51.76,2662,1,18,2531,
27887,35.23,2571,1,10,2523,
27888,35.96,1945,1,11,1866,
27889,9.67,514,0,1,510,
27890,48.34,3504,0,13,3360,
27891,12.12,782,1,2,755,
27892,0.0,0,0,0,0,
27893,31.35,1535,1,7,1479,
27894,2.42,101,0,0,100,
27895,0.0,0,0,0,0,
27896,3.26,1190,0,1,1098,
27897,62.96,2725,1,13,2560,
27898,10.75,502,1,6,490,
27899,20.75,794,1,3,736,
27900,8.22,319,0,2,311,
27901,31.87,1302,1,11,1250,
27902,8.04,332,1,2,328,
27903,30.74,2062,1,5,1937,
27904,49.16,1351,0,21,1330,
27905,1.97,300,0,0,296,
27906,13.14,673,0,5,666,
27907,2.02,423,0,0,406,
27908,14.34,754,0,2,728,
27909,23.25,672,0,13,650,
27910,6.22,342,0,2,322,
27911,15.91,1409,0,3,1393,
27912,2.76,291,0,0,285,
27913,2.0,301,0,1,292,
27914,26.81,1182,1,7,1147,
27915,4.89,253,0,2,241,
27916,32.74,1966,1,16,1919,
27917,15.26,776,0,0,734,
27918,17.86,1113,0,7,1073,
27919,11.85,376,0,0,362,
27920,0.0,0,0,0,0,
27921,14.75,751,1,10,740,
27922,1.96,487,0,0,475,
27923,71.83,2453,1,18,2219,
27924,22.88,760,0,5,713,
27925,5.03,161,0,1,153,
27926,16.62,655,1,5,626,
27927,0.0,0,0,0,0,
27928,1.97,221,0,0,216,
27929,4.98,214,0,1,208,
27930,28.74,1519,1,6,1460,
27931,33.45,2774,1,16,2676,
27932,1.97,976,0,0,946,
27933,20.4,1031,0,4,986,
27934,15.18,753,1,4,736,
27935,18.04,701,1,14,663,
27936,7.85,293,0,2,288,
27937,11.07,414,1,3,406,
27938,10.93,757,1,5,728,
27939,11.53,3373,0,5,2895,
27940,20.34,504,1,19,444,
27941,23.14,669,0,2,659,
27942,11.1,1026,0,3,997,
27943,2.01,292,0,0,285,
27944,2.02,300,0,0,292,
27945,2.03,175,0,0,171,
27946,15.07,982,0,9,906,
27947,97.92,3891,1,32,3793,
27948,36.0,1787,1,20,1741,
27949,50.61,2100,1,21,1932,
27950,26.27,917,1,5,852,
27951,22.44,792,0,7,750,
27952,7.92,379,0,0,365,
27953,32.15,1398,1,12,1354,
27954,51.86,1474,1,17,1449,
27955,2.03,158,0,0,156,
27956,23.53,966,1,14,920,
27957,13.15,482,0,5,416,
27958,16.52,1520,1,18,1446,
27959,12.33,597,0,3,577,
27960,13.74,732,1,8,715,
27961,24.64,1358,0,5,1313,
27962,48.56,2560,1,24,2396,
27963,46.27,2596,1,27,2436,
27964,10.47,735,1,3,716,
27965,49.27,1840,1,13,1769,
27966,13.03,783,1,5,750,
27967,0.0,0,0,0,0,
27968,0.0,0,0,0,0,
27969,37.51,1988,1,18,1892,
27970,13.38,828,1,10,785,
27971,18.37,1212,1,7,1139,
27972,7.6,543,0,3,534,
27973,47.18,1326,1,7,1294,
27974,18.03,950,1,10,903,
27975,33.6,1260,1,8,1209,
27976,33.82,979,1,9,913,
27977,0.0,0,0,0,0,
27978,0.0,0,0,0,0,
27979,16.55,668,1,5,642,
27980,68.51,2312,1,8,2206,
27981,50.16,8753,0,13,7882,
27982,34.58,1900,1,17,1832,
27983,34.11,1375,1,6,1336,
27984,17.02,572,0,1,549,
27985,11.34,413,1,5,397,
27986,16.46,892,0,5,864,
27987,7.77,279,0,5,275,
27988,11.29,744,0,1,739,
27989,12.24,748,0,8,720,
27990,26.82,1145,0,8,1103,
27991,51.91,1729,1,9,1681,
27992,12.17,722,0,6,687,
27993,2.0,169,0,0,165,
27994,9.79,505,1,3,479,
27995,53.81,3793,1,19,3451,
27996,7.85,110,0,0,107,
27997,35.84,1848,0,10,1773,
27998,47.79,3384,1,15,3290,
27999,63.31,3911,1,40,3734,
28000,22.17,699,1,2,688,
28001,41.35,1738,1,12,1591,
28002,9.45,301,1,2,294,
28003,6.26,181,0,1,177,
28004,10.42,524,1,2,489,
28005,2.05,183,0,0,164,
28006,18.62,857,0,4,829,
28007,17.68,641,0,4,617,
28008,34.39,1180,1,25,1104,
28009,26.04,1474,1,3,1427,
28010,17.68,770,1,11,750,
28011,36.5,1885,0,2,1824,
28012,17.48,805,1,6,780,
28013,35.94,1420,1,16,1367,
28014,2.02,160,0,1,156,
28015,1.99,217,0,0,212,
28016,12.04,677,0,6,655,
28017,14.63,533,0,1,504,
28018,17.86,782,1,8,741,
28019,0.0,0,0,0,0,
28020,19.09,924,1,12,900,
28021,50.92,2122,1,11,1962,
28022,70.61,2749,1,17,2410,
28023,48.63,2186,1,17,1972,
28024,13.61,541,1,4,502,
28025,15.13,668,1,3,641,
28026,15.47,800,0,5,764,
28027,35.6,1662,0,6,1584,
28028,6.83,341,1,2,338,
28029,4.87,1920,0,2,1737,
28030,29.96,1458,1,10,1357,
28031,2.0,217,0,1,211,
28032,16.85,575,1,10,553,
28033,1.92,116,0,0,115,
28034,31.02,2240,1,7,2160,
28035,34.61,1990,1,20,1877,
28036,53.07,1929,1,13,1882,
28037,18.39,663,1,10,616,
28038,13.34,418,0,2,406,
28039,19.84,1106,1,7,1007,
28040,25.49,713,1,15,665,
28041,6.26,468,1,4,447,
28042,34.26,1409,1,18,1349,
28043,7.71,409,0,0,398,
28044,0.0,0,0,0,0,
28045,26.42,889,1,6,851,
28046,32.68,2179,1,9,2086,
28047,0.0,0,0,0,0,
28048,36.04,2364,0,12,2327,
28049,16.27,1175,1,11,1104,
28050,10.62,361,1,3,350,
28051,65.22,2945,1,15,2800,
28052,29.6,1671,1,14,1541,
28053,21.86,1031,1,6,992,
28054,25.25,1232,1,6,1179,
28055,35.12,1382,1,10,1253,
28056,27.95,1461,0,2,1439,
28057,35.23,1624,1,2,1562,
28058,0.0,0,0,0,0,
28059,12.88,579,0,1,559,
28060,15.62,441,0,4,382,
28061,41.87,3645,1,26,3540,
28062,41.95,1151,1,9,1074,
28063,31.64,2780,1,16,2688,
28064,13.5,596,0,7,571,
28065,36.55,1687,0,12,1622,
28066,32.41,1747,1,4,1654,
28067,2.04,474,0,0,469,
28068,14.67,826,1,11,805,
28069,0.0,0,0,0,0,
28070,18.58,904,1,6,868,
28071,64.21,3732,1,20,3607,
28072,35.06,1663,1,13,1524,
28073,32.43,1349,0,8,1296,
28074,13.39,419,1,16,364,
28075,2.14,151,0,0,144,
28076,34.32,1504,0,22,1446,
28077,49.83,2485,0,18,2290,
28078,32.32,1853,1,16,1771,
28079,34.38,2369,1,35,2254,
28080,5.06,243,0,2,230,
28081,11.38,549,0,1,533,
28082,57.05,3459,1,12,3190,
28083,0.0,0,0,0,0,
28084,16.25,737,0,4,672,
28085,30.86,1029,1,13,978,
28086,21.43,841,1,18,759,
28087,9.63,359,0,6,345,
28088,25.76,1377,1,14,1302,
28089,40.87,2044,1,28,1964,
28090,16.96,590,1,9,570,
28091,8.4,528,0,0,514,
28092,40.02,2589,1,20,2548,
28093,0.0,0,0,0,0,
28094,4.68,286,0,0,266,
28095,2.08,418,0,0,399,
28096,16.65,677,1,8,588,
28097,1.97,225,0,0,219,
28098,12.23,564,0,1,537,
28099,0.0,0,0,0,0,
28100,10.0,3366,0,5,3169,
28101,2.03,398,0,0,388,
28102,33.16,1703,1,9,1583,
28103,20.16,966,0,6,897,
28104,31.78,1357,0,5,1248,
28105,16.19,1723,1,8,1697,
28106,2.04,291,0,1,277,
28107,0.0,0,0,0,0,
28108,23.0,1101,1,7,1062,
28109,15.46,683,1,4,657,
28110,15.32,1154,1,3,1141,
28111,13.49,471,1,1,452,
28112,0.0,0,0,0,0,
28113,33.43,1798,0,12,1748,
28114,14.96,758,0,6,721,
28115,25.18,1313,1,12,1208,
28116,18.58,869,1,7,844,
28117,1.0,227,0,0,211,
28118,2.16,129,0,0,120,
28119,35.55,1695,1,14,1599,
28120,64.13,2162,1,12,1944,
28121,13.26,804,0,2,793,
28122,17.28,1013,0,6,970,
28123,1.86,142,0,1,139,
28124,8.68,992,0,0,803,
28125,22.31,770,1,4,740,
28126,16.39,607,0,6,580,
28127,19.2,421,1,5,388,
28128,18.13,1348,0,7,1306,
28129,4.72,157,0,1,149,
28130,12.38,620,0,2,597,
28131,32.28,1685,1,22,1580,
28132,9.72,1393,1,6,1375,
28133,54.08,2923,1,24,2755,
28134,23.97,793,1,7,768,
28135,23.13,826,0,8,750,
28136,33.64,1599,1,5,1578,
28137,4.96,237,0,0,222,
28138,6.94,212,0,2,200,
28139,0.0,0,0,0,0,
28140,15.3,798,1,8,757,
28141,30.82,1620,1,10,1513,
28142,4.43,180,0,4,178,
28143,21.27,782,1,4,757,
28144,2.0,81,0,1,75,
28145,50.25,3292,1,11,3069,
28146,0.0,0,0,0,0,
28147,45.73,2034,1,14,1875,
28148,30.96,1513,1,13,1458,
28149,27.31,779,1,4,732,
28150,2.03,370,0,0,357,
28151,2.18,752,0,1,723,
28152,13.83,696,0,4,686,
28153,1.97,350,0,1,347,
28154,44.5,2922,0,6,2806,
28155,32.26,1718,1,15,1677,
28156,10.26,414,0,1,399,
28157,48.38,3401,1,14,3270,
28158,16.26,784,1,13,732,
28159,16.7,808,0,6,772,
28160,54.31,3844,1,13,3484,
28161,11.7,451,0,0,424,
28162,2.02,156,0,0,150,
28163,36.99,1599,1,18,1520,
28164,23.77,800,1,7,778,
28165,34.09,1577,1,18,1431,
28166,11.38,781,1,4,758,
28167,54.84,2690,1,12,2591,
28168,42.24,2557,0,10,2443,
28169,34.47,1564,1,10,1409,
28170,35.4,2105,1,20,2057,
28171,30.57,1502,1,14,1449,
28172,21.75,938,0,4,908,
28173,17.02,769,0,6,739,
28174,0.0,0,0,0,0,
28175,2.06,242,0,0,236,
28176,16.88,990,1,22,953,
28177,15.9,1275,1,4,1254,
28178,0.0,0,0,0,0,
28179,64.13,2372,1,11,2226,
28180,50.27,2445,1,11,2254,
28181,33.9,1955,1,6,1887,
28182,23.43,975,0,4,913,
28183,16.74,719,1,7,689,
28184,16.02,607,0,3,556,
28185,34.19,1110,1,23,1048,
28186,20.05,858,1,8,836,
28187,28.71,1023,0,26,974,
28188,16.73,1100,0,7,1026,
28189,5.03,880,0,0,767,
28190,64.93,2672,1,12,2470,
28191,17.22,893,1,6,861,
28192,69.7,4049,1,35,3946,
28193,17.4,820,0,8,764,
28194,38.68,1692,1,12,1627,
28195,1.98,332,0,0,317,
28196,63.11,3948,1,47,3744,
28197,27.35,1162,1,9,1090,
28198,35.53,1797,0,10,1708,
28199,1.99,497,0,0,484,
28200,15.47,1233,1,5,1207,
28201,36.69,1826,1,5,1772,
28202,14.47,439,0,2,431,
28203,24.35,1335,1,14,1266,
28204,1.71,99,0,0,94,
28205,31.67,1146,1,8,1102,
28206,29.66,704,1,21,656,
28207,35.82,2466,1,22,2338,
28208,36.19,1534,1,12,1483,
28209,17.27,1058,0,8,1041,
28210,16.9,854,1,6,821,
28211,18.33,805,1,6,751,
