"state","brand","spend","impressions","leads","link_clicks","reach","agency"
"CA","B2","11.41","298","0","3","286","Agency 3"
"MO","B2","7.23","264","4","7","259","Agency 3"
"MO","B2","40.07","2425","0","3","2403","Agency 3"
"AZ","B2","32.55","1722","7","32","1610","Agency 2"
"NC","B2","31.06","1203","1","17","1159","Agency 3"
"CA","B2","24.35","1034","1","10","960","Agency 2"
"CO","B2","7.95","412","0","1","400","Agency 3"
"AZ","B2","104.26","2418","3","18","2070","Agency 3"
"GA","B2","31.17","1172","0","6","1083","Agency 3"
"NJ","B2","32.96","1512","2","4","1428","Agency 9"
"AZ","B2","27.68","1115","1","4","1066","Agency 3"
"MN","B2","7.35","445","0","2","418","Agency 3"
"CA","B2","34.3","1461","0","9","1415","Agency 3"
"MI","B2","65.04","2260","2","14","2120","Agency 3"
"CA","B2","34.16","999","2","22","964","Agency 3"
"CA","B2","15.93","929","2","16","881","Agency 2"
"IN","B2","31.58","2571","2","13","2385","Agency 2"
"PA","B2","47.38","3181","10","53","2752","Agency 2"
"TX","B2","54.67","3074","1","13","2831","Agency 3"
"TX","B2","8.8","501","0","2","476","Agency 3"
"CA","B2","1.91","200","0","0","194","Agency 3"
"WA","B2","40.81","1273","1","9","1178","Agency 2"
"CO","B2","18.78","594","2","8","570","Agency 3"
"FL","B2","16.4","586","1","5","546","Agency 2"
"GA","B2","33.06","2047","1","6","1989","Agency 9"
"CA","B2","2.04","217","0","0","212","Agency 3"
"IN","B2","17.42","693","1","4","608","Agency 6"
"VT","B2","33.16","1361","1","4","1236","Agency 5"
"TX","B2","32.57","1357","0","18","1207","Agency 2"
"CA","B2","47.35","2983","11","44","2912","Agency 3"
"NY","B2","36.96","1557","3","23","1399","Agency 7"
"ID","B2","37.39","1640","0","4","1571","Agency 5"
"VA","B2","32.91","1289","1","16","1166","Agency 2"
"PA","B2","17.83","797","10","20","698","Agency 7"
"VA","B2","40.29","2112","4","21","1994","Agency 2"
"OK","B2","48.1","3062","1","19","2840","Agency 2"
"IN","B2","32.24","1679","0","5","1577","Agency 2"
"FL","B2","62.21","3156","2","11","3066","Agency 2"
"TX","B2","64.71","5118","7","48","4674","Agency 2"
"CO","B2","46.97","2223","3","8","1948","Agency 2"
"CA","B2","2","162","0","0","155","Agency 3"
"FL","B2","53.38","3082","5","36","2780","Agency 2"
"CA","B2","1.97","815","0","0","794","Agency 3"
"VA","B2","4.22","153","0","0","150","Agency 4"
"CO","B2","60.29","2278","1","14","2143","Agency 2"
"TX","B2","31.93","1078","0","3","989","Agency 5"
"UT","B2","15.44","797","3","7","766","Agency 4"
"CA","B2","17.83","796","0","6","778","Agency 3"
"CA","B2","12.36","342","2","6","333","Agency 3"
"TX","B2","39.59","2743","6","21","2606","Agency 5"
"UT","B2","23.58","785","1","7","732","Agency 2"
"CA","B2","9.71","371","0","1","361","Agency 3"
"IA","B2","14.86","805","2","4","743","Agency 3"
"TX","B2","31.32","1490","0","10","1310","Agency 2"
"CA","B2","46.49","2164","6","30","1920","Agency 2"
"FL","B2","16.43","670","1","9","638","Agency 2"
"UT","B2","32.57","2403","3","8","2322","Agency 2"
"IL","B2","33.23","1302","1","10","1232","Agency 5"
"TX","B2","38.97","2236","4","36","2112","Agency 5"
"CA","B2","2.03","475","0","2","460","Agency 3"
"CA","B2","2","310","0","0","297","Agency 3"
"CA","B2","13.34","667","1","6","648","Agency 3"
"OK","B2","48.9","2157","3","11","1927","Agency 2"
"CA","B2","1.97","355","0","0","349","Agency 3"
"TX","B2","63.52","2743","1","15","2590","Agency 3"
"IA","B2","51.76","2662","4","18","2531","Agency 3"
"CA","B2","23.69","869","1","7","824","Agency 2"
"VA","B2","30.09","1261","0","8","1154","Agency 2"
"AZ","B2","35.23","2571","5","10","2523","Agency 3"
"CA","B2","63.35","3036","1","24","2811","Agency 2"
"PA","B2","137.57","5542","14","48","4909","Agency 2"
"IL","B2","49.24","1438","0","5","1253","Agency 5"
"CA","B2","35.96","1945","1","11","1866","Agency 3"
"CA","B2","9.67","514","0","1","510","Agency 3"
"CA","B2","33.4","1425","1","15","1337","Agency 5"
"IL","B2","3.24","659","0","1","581","Agency 5"
"NJ","B2","48.34","3504","0","13","3360","Agency 3"
"CA","B2","12.12","782","2","2","755","Agency 3"
"NC","B2","49.65","2152","2","16","1967","Agency 2"
"NC","B2","47.84","2403","3","13","2244","Agency 2"
"CA","B2","31.77","1446","1","15","1387","Agency 5"
"TX","B2","0","0","0","0","0","Agency 3"
"IL","B2","31.35","1535","2","7","1479","Agency 3"
"MO","B2","2.42","101","0","0","100","Agency 3"
"CO","B2","60.32","2560","0","12","2343","Agency 2"
"MN","B2","0","0","0","0","0","Agency 3"
"WA","B2","48.47","1811","0","9","1675","Agency 2"
"TX","B2","3.26","1190","0","1","1098","Agency 3"
"FL","B2","62.96","2725","5","13","2560","Agency 3"
"UT","B2","51.21","2589","1","17","2409","Agency 2"
"FL","B2","16.04","775","4","10","742","Agency 2"
"VA","B2","41.9","2061","4","21","1889","Agency 2"
"OK","B2","48.78","2238","2","16","2033","Agency 2"
"CA","B2","10.75","502","1","6","490","Agency 3"
"MO","B2","20.75","794","1","3","736","Agency 3"
"CA","B2","63.81","3258","2","25","2993","Agency 2"
"MO","B2","8.22","319","0","2","311","Agency 3"
"CA","B2","31.87","1302","1","11","1250","Agency 3"
"CA","B2","33.67","1408","1","6","1357","Agency 7"
"CA","B2","40.59","1670","1","13","1562","Agency 2"
"UT","B2","32.24","1037","1","11","964","Agency 2"
"CA","B2","49.56","2316","10","36","2059","Agency 7"
"FL","B2","48.68","2243","3","14","2045","Agency 5"
"MO","B2","8.04","332","2","2","328","Agency 3"
"CA","B2","40.32","1678","1","16","1525","Agency 2"
"KS","B2","30.74","2062","1","5","1937","Agency 3"
"CA","B2","31.91","2469","4","11","2273","Agency 2"
"TX","B2","49.16","1351","0","21","1330","Agency 3"
"OR","B2","32.76","1353","3","11","1270","Agency 5"
"CA","B2","1.97","300","0","0","296","Agency 3"
"IN","B2","13.14","673","0","5","666","Agency 3"
"CA","B2","2.02","423","0","0","406","Agency 3"
"IL","B2","51.4","1013","0","0","923","Agency 5"
"OH","B2","19.32","861","1","14","780","Agency 2"
"OR","B2","49.08","2601","0","23","2259","Agency 5"
"MO","B2","14.34","754","0","2","728","Agency 3"
"UT","B2","20","519","0","8","467","Agency 2"
"WA","B2","48.86","1521","0","12","1330","Agency 2"
"TX","B2","23.25","672","0","13","650","Agency 3"
"TX","B2","32.15","1420","2","8","1350","Agency 2"
"CA","B2","62.23","2627","1","5","2509","Agency 2"
"IN","B2","32.83","1365","0","6","1244","Agency 5"
"MA","B2","6.22","342","0","2","322","Agency 3"
"WI","B2","0","0","0","0","0","Agency 9"
"CO","B2","15.91","1409","0","3","1393","Agency 3"
"IA","B2","2.76","291","0","0","285","Agency 3"
"CA","B2","32.95","1396","1","10","1332","Agency 2"
"CA","B2","2","301","0","1","292","Agency 3"
"CA","B2","22.72","725","1","10","666","Agency 2"
"CA","B2","26.81","1182","2","7","1147","Agency 3"
"OH","B2","6.71","235","0","0","220","Agency 2"
"TX","B2","4.89","253","0","2","241","Agency 3"
"FL","B2","32.74","1966","1","16","1919","Agency 3"
"FL","B2","63.7","2641","2","10","2514","Agency 2"
"CA","B2","35.61","1243","3","25","1131","Agency 7"
"OH","B2","15.26","776","0","0","734","Agency 3"
"TX","B2","39.41","2424","1","14","2300","Agency 5"
"TX","B2","17.86","1113","0","7","1073","Agency 3"
"FL","B2","11.85","376","0","0","362","Agency 3"
"CA","B2","16.49","673","1","2","651","Agency 2"
"PA","B2","40.58","2111","3","43","1831","Agency 2"
"MN","B2","0","0","0","0","0","Agency 3"
"CA","B2","53.23","1581","1","12","1474","Agency 7"
"CA","B2","14.75","751","4","10","740","Agency 3"
"CA","B2","1.96","487","0","0","475","Agency 3"
"GA","B2","33.14","2864","3","9","2791","Agency 9"
"AZ","B2","41.91","1750","1","6","1521","Agency 5"
"IN","B2","31.6","2147","3","11","1978","Agency 2"
"MI","B2","71.83","2453","2","18","2219","Agency 3"
"CA","B2","22.88","760","0","5","713","Agency 3"
"FL","B2","63.56","3048","2","17","2823","Agency 2"
"TX","B2","5.03","161","0","1","153","Agency 3"
"MO","B2","16.62","655","1","5","626","Agency 3"
"TN","B2","0","0","0","0","0","Agency 3"
"OH","B2","20.44","794","0","3","732","Agency 2"
"IN","B2","32.71","1549","3","8","1463","Agency 2"
"CA","B2","1.97","221","0","0","216","Agency 3"
"CA","B2","34.48","913","1","12","797","Agency 7"
"CA","B2","4.98","214","0","1","208","Agency 3"
"CA","B2","65.12","3943","0","14","3648","Agency 2"
"CA","B2","32.29","2074","3","19","1924","Agency 2"
"CA","B2","41.02","1696","1","9","1535","Agency 2"
"CA","B2","28.74","1519","1","6","1460","Agency 3"
"MO","B2","33.45","2774","4","16","2676","Agency 3"
"CA","B2","1.97","976","0","0","946","Agency 3"
"CA","B2","20.4","1031","0","4","986","Agency 3"
"AZ","B2","15.18","753","2","4","736","Agency 3"
"IL","B2","32.29","2158","4","19","2066","Agency 2"
"OK","B2","47.69","2622","1","8","2422","Agency 2"
"TX","B2","18.04","701","1","14","663","Agency 3"
"OR","B2","48.08","1982","1","11","1815","Agency 2"
"CA","B2","51.79","2090","5","35","2033","Agency 2"
"OH","B2","52.55","3091","1","14","2925","Agency 9"
"CA","B2","63.38","3252","9","23","2952","Agency 2"
"IL","B2","31.95","1084","0","6","963","Agency 2"
"UT","B2","5.78","259","0","0","239","Agency 4"
"CA","B2","7.85","293","0","2","288","Agency 3"
"CA","B2","53.33","1971","5","20","1768","Agency 7"
"CA","B2","6.81","244","0","2","236","Agency 2"
"CA","B2","31.24","1328","2","13","1226","Agency 2"
"CA","B2","11.07","414","1","3","406","Agency 3"
"IL","B2","31.95","1540","2","17","1451","Agency 2"
"MO","B2","10.93","757","1","5","728","Agency 3"
"TX","B2","11.53","3373","0","5","2895","Agency 3"
"CA","B2","49.57","2380","3","22","2252","Agency 2"
"IL","B2","47.03","1537","1","14","1378","Agency 5"
"VA","B2","9.52","636","1","2","627","Agency 4"
"CA","B2","62.75","2612","3","20","2337","Agency 2"
"CA","B2","20.34","504","4","19","444","Agency 3"
"IL","B2","9.25","285","0","2","279","Agency 5"
"CA","B2","23.14","669","0","2","659","Agency 3"
"VT","B2","32.19","1222","1","13","1122","Agency 2"
"NC","B2","49.68","2742","1","22","2423","Agency 2"
"PA","B2","31.58","1456","0","7","1370","Agency 2"
"CA","B2","25.71","1368","1","15","1347","Agency 2"
"CA","B2","11.1","1026","0","3","997","Agency 3"
"CA","B2","2.01","292","0","0","285","Agency 3"
"CA","B2","2.02","300","0","0","292","Agency 3"
"VA","B2","32.49","1411","2","11","1292","Agency 2"
"FL","B2","41.67","1715","4","13","1582","Agency 2"
"MN","B2","30.32","1424","1","7","1343","Agency 9"
"FL","B2","35.93","1303","3","5","1244","Agency 8"
"UT","B2","14.24","805","0","6","785","Agency 4"
"TX","B2","37.36","2023","12","33","1758","Agency 2"
"CA","B2","2.03","175","0","0","171","Agency 3"
"IN","B2","15.07","982","0","9","906","Agency 3"
"OK","B2","50.14","2675","1","16","2401","Agency 2"
"TX","B2","97.92","3891","3","32","3793","Agency 3"
"CA","B2","36","1787","4","20","1741","Agency 3"
"IA","B2","50.61","2100","1","21","1932","Agency 3"
"NY","B2","33.92","1672","1","15","1472","Agency 7"
"FL","B2","26.27","917","1","5","852","Agency 3"
"IL","B2","32.56","1669","1","10","1510","Agency 2"
"CA","B2","32.56","2001","4","37","1880","Agency 2"
"IL","B2","37.56","1826","3","13","1680","Agency 2"
"CA","B2","22.44","792","0","7","750","Agency 3"
"PA","B2","32.55","2072","2","22","1749","Agency 2"
"FL","B2","49.02","2363","2","24","2031","Agency 5"
"CA","B2","32.7","1654","4","8","1493","Agency 5"
"TX","B2","7.92","379","0","0","365","Agency 3"
"OK","B2","44.02","2948","0","9","2676","Agency 2"
"UT","B2","33.68","2024","0","9","1930","Agency 4"
"TX","B2","23.79","1144","2","10","1085","Agency 2"
"NC","B2","32.15","1398","2","12","1354","Agency 3"
"IL","B2","51.86","1474","2","17","1449","Agency 3"
"CA","B2","2.03","158","0","0","156","Agency 3"
"PA","B2","95.88","4621","2","36","4242","Agency 2"
"FL","B2","23.53","966","2","14","920","Agency 3"
"FL","B2","13.15","482","0","5","416","Agency 3"
"IN","B2","16.52","1520","2","18","1446","Agency 3"
"NV","B2","31.81","1823","3","14","1750","Agency 2"
"VA","B2","32.41","1269","0","12","1119","Agency 2"
"MO","B2","12.33","597","0","3","577","Agency 3"
"MO","B2","13.74","732","1","8","715","Agency 3"
"TX","B2","120.03","5913","6","42","5353","Agency 5"
"MO","B2","24.64","1358","0","5","1313","Agency 3"
"FL","B2","48.56","2560","3","24","2396","Agency 3"
"KS","B2","46.27","2596","4","27","2436","Agency 3"
"VA","B2","35.75","1265","1","9","1115","Agency 2"
"VT","B2","30.11","1235","1","10","1014","Agency 5"
"CA","B2","63.95","2152","2","18","2002","Agency 2"
"MO","B2","10.47","735","1","3","716","Agency 3"
"TX","B2","49.27","1840","1","13","1769","Agency 3"
"ID","B2","32.49","1814","0","3","1611","Agency 5"
"CA","B2","13.03","783","1","5","750","Agency 3"
"TX","B2","32.02","1840","4","22","1738","Agency 2"
"FL","B2","41.01","1480","2","16","1407","Agency 2"
"WA","B2","62.05","2650","1","13","2477","Agency 2"
"CO","B2","0","0","0","0","0","Agency 3"
"TX","B2","0","0","0","0","0","Agency 3"
"CA","B2","25.09","1176","2","11","1139","Agency 2"
"IN","B2","37.51","1988","2","18","1892","Agency 3"
"VA","B2","41.36","2335","8","29","2215","Agency 2"
"FL","B2","13.38","828","1","10","785","Agency 3"
"TN","B2","18.37","1212","4","7","1139","Agency 3"
"OH","B2","18.24","856","0","3","792","Agency 2"
"IL","B2","31.74","2305","5","30","2155","Agency 2"
"CA","B2","7.6","543","0","3","534","Agency 3"
"GA","B2","33.52","1993","1","6","1949","Agency 9"
"CA","B2","41.09","1143","1","17","991","Agency 2"
"OK","B2","49.68","2274","0","13","2043","Agency 2"
"TX","B2","25.08","1121","0","3","1012","Agency 2"
"CA","B2","51.38","1942","1","16","1836","Agency 2"
"NM","B2","65.55","2693","1","15","2378","Agency 2"
"IL","B2","47.18","1326","1","7","1294","Agency 3"
"CA","B2","58.7","2815","2","29","2704","Agency 2"
"TN","B2","18.03","950","5","10","903","Agency 3"
"WI","B2","32.03","1646","1","5","1523","Agency 9"
"TX","B2","33.6","1260","1","8","1209","Agency 3"
"OK","B2","30.79","1084","0","7","1021","Agency 2"
"CA","B2","66.4","3225","7","52","2798","Agency 2"
"TX","B2","18.53","887","0","5","839","Agency 2"
"FL","B2","33.82","979","2","9","913","Agency 3"
"OH","B2","32.51","1941","5","36","1861","Agency 2"
"FL","B2","0","0","0","0","0","Agency 3"
"OK","B2","33.73","1475","1","6","1286","Agency 2"
"MN","B2","0","0","0","0","0","Agency 3"
"CA","B2","16.34","683","1","7","639","Agency 2"
"CA","B2","16.55","668","1","5","642","Agency 3"
"TX","B2","49.68","2548","0","10","2310","Agency 2"
"FL","B2","48.71","3134","1","12","2887","Agency 5"
"FL","B2","68.51","2312","2","8","2206","Agency 3"
"TX","B2","50.16","8753","0","13","7882","Agency 3"
"AZ","B2","34.58","1900","1","17","1832","Agency 3"
"CO","B2","34.11","1375","1","6","1336","Agency 3"
"CA","B2","39.23","2070","2","14","1784","Agency 2"
"CA","B2","32.14","1636","2","20","1489","Agency 2"
"TX","B2","32.71","1285","3","14","1234","Agency 2"
"CA","B2","74.77","3215","8","25","2891","Agency 2"
"OR","B2","34.35","1161","0","6","1010","Agency 5"
"TX","B2","17.02","572","0","1","549","Agency 3"
"FL","B2","11.34","413","2","5","397","Agency 3"
"TX","B2","16.46","892","0","5","864","Agency 3"
"CA","B2","7.77","279","0","5","275","Agency 3"
"NM","B2","31.3","713","1","3","629","Agency 9"
"WA","B2","30.92","1401","0","8","1284","Agency 2"
"CA","B2","30.88","1974","7","24","1902","Agency 2"
"OR","B2","41.2","1350","1","5","1229","Agency 2"
"FL","B2","65.31","4122","3","22","4012","Agency 2"
"CA","B2","11.29","744","0","1","739","Agency 3"
"FL","B2","16.17","469","1","6","453","Agency 2"
"PA","B2","95.58","4347","8","32","3969","Agency 2"
"FL","B2","16.2","792","3","9","754","Agency 2"
"CA","B2","12.24","748","0","8","720","Agency 3"
"MO","B2","26.82","1145","0","8","1103","Agency 3"
"CA","B2","58.42","2879","0","22","2762","Agency 2"
"FL","B2","2.72","140","0","0","136","Agency 5"
"CA","B2","22.12","694","0","13","628","Agency 2"
"TN","B2","51.91","1729","2","9","1681","Agency 3"
"TX","B2","31.94","1174","1","5","1055","Agency 2"
"CA","B2","12.17","722","0","6","687","Agency 3"
"NC","B2","31.99","1382","0","5","1275","Agency 2"
"CA","B2","50.66","2596","4","20","2439","Agency 2"
"CA","B2","46.89","2350","2","12","2267","Agency 2"
"CA","B2","2","169","0","0","165","Agency 3"
"OH","B2","33.44","2043","4","22","1894","Agency 2"
"WA","B2","63.6","2591","4","26","2360","Agency 2"
"CA","B2","9.79","505","1","3","479","Agency 3"
"CA","B2","46.58","2246","3","20","2035","Agency 2"
"IA","B2","53.81","3793","7","19","3451","Agency 3"
"CA","B2","2.47","166","0","2","159","Agency 2"
"CA","B2","7.85","110","0","0","107","Agency 3"
"TX","B2","19.33","814","0","6","761","Agency 2"
"CA","B2","31.97","1586","2","6","1484","Agency 2"
"UT","B2","7.3","356","0","4","334","Agency 4"
"NJ","B2","35.84","1848","0","10","1773","Agency 3"
"KS","B2","47.79","3384","4","15","3290","Agency 3"
"MD","B2","63.31","3911","8","40","3734","Agency 3"
"WA","B2","91.47","4217","6","66","3967","Agency 2"
"WA","B2","33.11","1389","1","7","1259","Agency 2"
"NJ","B2","30.8","1126","3","9","1037","Agency 9"
"CA","B2","22.17","699","1","2","688","Agency 3"
"TX","B2","41.35","1738","4","12","1591","Agency 3"
"TX","B2","9.45","301","1","2","294","Agency 3"
"CA","B2","64.45","2914","3","25","2772","Agency 2"
"TX","B2","6.26","181","0","1","177","Agency 3"
"CO","B2","10.42","524","1","2","489","Agency 3"
"AZ","B2","40.86","2353","3","19","2205","Agency 2"
"WA","B2","87.7","3441","2","56","2874","Agency 2"
"TN","B2","2.05","183","0","0","164","Agency 3"
"TX","B2","18.62","857","0","4","829","Agency 3"
"TX","B2","17.68","641","0","4","617","Agency 3"
"MO","B2","34.39","1180","3","25","1104","Agency 3"
"MO","B2","26.04","1474","1","3","1427","Agency 3"
"IL","B2","32.11","1953","1","15","1773","Agency 5"
"FL","B2","17.68","770","1","11","750","Agency 3"
"CA","B2","52.86","2073","2","23","1905","Agency 7"
"MO","B2","36.5","1885","0","2","1824","Agency 3"
"TX","B2","17.48","805","1","6","780","Agency 3"
"CA","B2","35.94","1420","2","16","1367","Agency 3"
"CA","B2","2.02","160","0","1","156","Agency 3"
"FL","B2","40.72","1659","5","25","1493","Agency 2"
"CA","B2","1.99","217","0","0","212","Agency 3"
"CA","B2","32.5","1335","3","11","1239","Agency 2"
"CA","B2","37.5","2514","3","25","2424","Agency 5"
"WI","B2","0","0","0","0","0","Agency 9"
"CA","B2","12.04","677","0","6","655","Agency 3"
"CO","B2","56.82","3055","3","12","2788","Agency 2"
"MA","B2","14.63","533","0","1","504","Agency 3"
"TX","B2","19.04","1477","0","12","1416","Agency 2"
"CA","B2","37.29","1686","1","13","1530","Agency 5"
"CA","B2","7.1","386","0","2","376","Agency 2"
"CA","B2","32.06","2062","3","17","1946","Agency 2"
"TN","B2","17.86","782","3","8","741","Agency 3"
"CA","B2","0","0","0","0","0","Agency 3"
"TX","B2","19","774","10","31","706","Agency 2"
"NC","B2","16.86","925","2","10","901","Agency 2"
"TX","B2","31.82","1258","3","9","1179","Agency 2"
"NC","B2","19.09","924","1","12","900","Agency 3"
"TX","B2","50.92","2122","3","11","1962","Agency 3"
"AZ","B2","70.61","2749","2","17","2410","Agency 3"
"IN","B2","31.37","1149","0","15","1105","Agency 2"
"IA","B2","48.63","2186","3","17","1972","Agency 3"
"CA","B2","13.61","541","2","4","502","Agency 3"
"CA","B2","32.15","2171","1","20","2088","Agency 2"
"CA","B2","24.88","1215","3","15","1163","Agency 2"
"CO","B2","15.13","668","1","3","641","Agency 3"
"CA","B2","48.3","2368","7","30","2243","Agency 2"
"TX","B2","32.76","1511","1","14","1389","Agency 5"
"NC","B2","17.48","890","1","18","799","Agency 2"
"OH","B2","31.91","1799","2","10","1730","Agency 2"
"OH","B2","32.98","900","3","5","817","Agency 2"
"OR","B2","48.26","1709","1","5","1635","Agency 2"
"CA","B2","16.57","469","1","7","448","Agency 2"
