,state,spend,Impressions,leads,link_clicks,reach,Agency Tiers
745,GA,22.82,1989,1,4,1926,
746,CA,0.0,0,0,0,0,
747,TX,10.02,795,1,2,734,
748,IA,18.89,1405,0,6,1243,
749,MO,32.9,2842,1,8,2643,
750,NJ,15.15,831,0,2,795,
751,GA,0.0,0,0,0,0,
752,MN,8.83,702,0,1,683,
753,RI,17.08,1695,1,7,1649,
754,CA,24.79,1249,1,5,1175,
755,TX,7.57,418,1,6,363,
756,NC,6.94,301,0,0,290,
757,TX,15.63,502,0,4,465,
758,TX,8.36,543,0,2,472,
759,MO,11.53,698,0,3,674,
760,NJ,13.58,937,0,3,906,
761,TX,8.1,671,0,3,640,
762,NC,36.15,1573,0,5,1428,
763,MA,17.2,1119,1,3,1030,
764,NJ,16.63,993,0,3,882,
765,TN,6.55,411,0,2,395,
766,WI,33.32,2676,0,5,2491,
767,PA,6.26,420,0,0,381,
768,TX,15.49,771,1,2,707,
769,LA,28.59,2878,1,11,2645,
770,TX,13.79,292,0,2,284,
771,CO,34.6,1958,1,9,1645,
772,MS,15.33,967,1,6,871,
773,TX,11.49,453,0,1,415,
774,MO,13.84,864,0,1,834,
775,NM,13.18,853,0,2,787,
776,NJ,12.77,698,0,1,664,
777,MO,6.75,500,0,0,470,
778,NC,21.59,1218,0,2,1156,
779,NJ,16.58,580,0,5,543,
780,TX,14.99,729,1,6,674,
781,PA,10.99,745,1,3,618,
782,RI,12.73,945,1,3,837,
783,GA,13.19,1149,0,1,1034,
784,CA,0.0,0,0,0,0,
785,GA,0.0,0,0,0,0,
786,LA,10.22,618,1,2,587,
787,SC,9.99,1086,1,13,1019,
788,MO,12.3,1357,0,2,1191,
789,NC,0.0,0,0,0,0,
790,CA,7.17,326,1,2,308,
791,NC,12.45,875,0,2,819,
792,NC,11.22,684,0,2,650,
793,NM,21.65,2010,1,7,1887,
794,CO,12.27,871,0,0,837,
795,OH,0.0,0,0,0,0,
796,CA,0.0,0,0,0,0,
797,TX,15.84,1806,1,4,1601,
798,MO,12.72,1004,0,0,944,
799,MO,4.64,469,1,2,456,
800,TX,7.03,427,0,1,410,
801,WI,36.81,3197,0,7,2828,
802,PA,8.92,789,1,3,763,
803,MO,0.0,0,0,0,0,
804,CA,0.0,0,0,0,0,
805,NC,14.7,881,0,1,792,
806,CA,23.74,2617,1,14,2499,
807,NJ,14.43,598,0,0,570,
808,RI,17.33,1171,1,7,1095,
809,RI,6.67,925,1,1,875,
810,CA,10.48,497,0,4,473,
811,NC,0.0,0,0,0,0,
812,GA,44.05,4654,1,7,4194,
813,CA,1.6,109,0,1,107,
814,NC,10.29,1102,1,5,1013,
815,TN,25.58,1206,0,5,1036,
816,SC,14.59,971,0,4,873,
817,RI,0.0,0,0,0,0,
818,MA,0.0,0,0,0,0,
819,CA,31.6,3789,1,20,3588,
820,LA,46.85,5463,1,20,5061,
821,MO,10.21,737,0,0,703,
822,TX,14.16,747,1,2,714,
823,TX,10.77,929,1,3,870,
824,TX,16.97,1006,0,3,970,
825,NC,23.19,1542,0,1,1477,
826,OH,11.27,1046,0,3,962,
827,CA,12.01,428,1,5,402,
828,CA,0.0,0,0,0,0,
829,PA,0.0,0,0,0,0,
830,NJ,14.93,859,1,6,832,
831,MN,5.4,458,0,2,439,
832,NM,17.64,1123,0,1,1035,
833,NJ,14.91,865,0,3,809,
834,NJ,14.85,538,0,2,478,
835,NC,10.85,670,1,2,531,
836,GA,15.15,1041,0,2,1005,
837,NJ,0.0,0,0,0,0,
838,GA,19.49,1842,1,3,1753,
839,SC,13.78,1267,1,3,1067,
840,CA,0.0,0,0,0,0,
841,TX,16.87,775,1,6,708,
842,TX,15.84,1439,1,6,1334,
843,NM,31.72,2016,0,2,1883,
844,CT,0.0,0,0,0,0,
845,TX,0.0,0,0,0,0,
846,CA,10.87,652,0,4,584,
847,CA,6.61,331,0,0,304,
848,TN,8.06,675,1,3,665,
849,PA,14.25,608,1,4,569,
850,TN,15.02,1069,1,2,993,
851,PA,57.61,5342,1,5,4931,
852,CA,13.0,907,1,6,847,
853,TX,12.62,536,0,0,518,
854,TX,15.32,825,0,1,797,
855,TX,10.43,649,0,0,624,
856,GA,9.46,649,0,1,631,
857,LA,15.46,1467,1,3,1398,
858,TN,5.65,356,0,0,345,
859,CA,0.0,0,0,0,0,
860,TX,21.1,1331,0,1,1304,
861,CO,12.91,606,1,7,538,
862,TX,8.24,791,0,1,742,
863,PA,10.86,482,0,7,450,
864,TX,6.21,284,0,1,274,
865,NJ,17.41,937,0,3,910,
866,TX,9.68,695,1,2,641,
867,MO,10.44,737,0,1,711,
868,MS,11.18,754,0,5,664,
869,CA,21.84,1676,1,7,1599,
870,TX,1.35,98,1,1,97,
871,CO,36.58,2864,1,9,2675,
872,GA,10.65,1059,0,0,914,
873,TX,9.4,1100,1,3,1044,
874,GA,23.09,1750,1,10,1641,
875,NC,0.0,0,0,0,0,
876,CA,11.27,623,1,3,590,
877,TX,12.93,853,0,1,748,
878,CA,8.98,550,0,1,528,
879,NJ,15.89,546,0,5,471,
880,TX,16.77,1469,1,4,1315,
881,RI,17.11,1697,1,7,1629,
882,CT,15.21,655,1,7,578,
883,NC,16.86,1107,1,4,1013,
884,TN,24.94,1971,0,6,1746,
885,PA,6.27,362,1,2,337,
886,CA,14.23,887,1,3,848,
887,PA,16.47,963,0,0,892,
888,TX,0.0,0,0,0,0,
889,CO,37.38,3285,0,6,2868,
890,NJ,13.74,726,0,2,700,
891,MO,6.63,398,0,2,367,
892,TN,34.0,2252,1,2,2160,
893,CA,17.6,1044,0,4,999,
894,VA,7.98,632,0,3,605,
895,PA,28.87,1566,1,7,1441,
896,LA,49.43,5710,1,12,5270,
897,CA,8.14,332,0,0,312,
898,PA,5.18,413,0,0,372,
899,CO,9.5,1010,1,2,936,
900,IA,0.0,0,0,0,0,
901,CA,18.05,1244,1,3,1187,
902,CA,5.62,476,1,4,428,
903,PA,5.54,373,0,1,339,
904,MN,4.93,431,1,3,417,
905,MO,19.85,1527,1,4,1416,
906,GA,0.0,0,0,0,0,
907,RI,0.0,0,0,0,0,
908,PA,0.0,0,0,0,0,
909,IA,10.63,732,1,1,671,
910,TX,34.51,1721,1,10,1616,
911,MS,15.43,904,0,5,815,
912,NC,11.18,821,1,2,756,
913,LA,35.16,2294,0,5,2084,
914,LA,30.1,1971,1,8,1819,
915,TX,15.09,711,1,5,664,
916,CO,14.94,869,1,3,847,
917,NC,30.01,1601,1,4,1468,
918,PA,6.15,580,0,0,552,
919,IA,12.67,938,0,4,855,
920,MI,0.0,0,0,0,0,
921,CO,33.01,2534,0,7,2364,
922,CT,14.45,857,0,0,834,
923,TX,15.65,767,0,0,713,
924,NM,17.5,1361,1,6,1291,
925,CO,38.79,1204,0,2,1094,
926,MO,8.37,1020,0,2,918,
927,TN,10.67,649,1,2,623,
928,NC,15.33,1374,0,5,1289,
929,MO,13.85,1006,0,1,969,
930,TX,14.99,476,0,2,432,
931,TX,17.2,1012,0,6,955,
932,CA,21.92,1008,1,7,939,
933,NC,11.23,916,1,1,857,
934,SC,9.94,804,1,3,774,
935,TX,7.94,678,0,1,637,
936,NJ,14.55,887,1,5,863,
937,TX,16.63,530,0,2,503,
938,TX,12.84,408,0,0,360,
939,GA,15.59,637,0,3,608,
940,CA,19.57,1262,0,5,1155,
941,TX,7.09,773,0,1,714,
942,CA,7.24,510,0,1,489,
943,MN,4.68,220,0,0,211,
944,ME,14.73,1368,0,2,1305,
945,CO,20.45,1450,0,0,1295,
946,TX,5.35,339,0,0,333,
947,TN,20.56,1579,1,8,1536,
948,CA,6.79,377,0,1,336,
949,GA,35.94,2361,1,11,2210,
950,LA,29.19,2456,1,4,2314,
951,MI,7.33,372,0,3,347,
952,MO,12.95,866,0,1,804,
953,MN,7.93,590,0,4,562,
954,TX,9.98,919,0,3,855,
955,MO,0.0,0,0,0,0,
956,CT,0.0,0,0,0,0,
957,NJ,15.82,633,0,1,551,
958,PA,6.13,383,0,0,351,
959,TX,9.56,1022,0,2,920,
960,TN,0.0,0,0,0,0,
961,NC,25.45,2795,0,7,2629,
962,TX,0.0,0,0,0,0,
963,NC,19.03,1184,1,3,1106,
964,TX,9.27,873,0,1,775,
965,CO,5.59,517,0,0,500,
966,CO,37.86,2996,1,10,2699,
967,TN,2.64,143,0,1,132,
968,TN,19.46,1219,0,6,1163,
969,RI,13.0,1003,1,8,902,
970,MS,12.66,576,1,6,515,
971,GA,0.0,0,0,0,0,
972,SC,13.84,928,0,0,852,
973,TN,8.5,401,0,0,391,
974,WI,26.47,1951,0,2,1822,
975,IA,0.0,0,0,0,0,
976,MO,12.05,709,0,1,692,
977,NC,20.13,1435,1,3,1374,
978,PA,15.55,553,1,5,512,
979,TX,0.0,0,0,0,0,
980,TX,16.26,681,0,2,629,
981,LA,13.77,815,0,0,713,
982,CA,14.65,1028,0,4,952,
983,TX,15.97,922,1,2,890,
984,TN,12.89,607,1,1,572,
985,CT,14.7,557,0,4,532,
986,RI,17.1,1766,1,9,1409,
987,PA,7.8,501,0,1,381,
988,MO,6.34,382,0,0,367,
989,NC,16.94,1052,1,1,1001,
990,IA,21.69,1634,1,5,1503,
991,VA,16.46,2098,1,9,1820,
992,MO,7.09,569,0,2,561,
993,TX,15.64,933,0,2,871,
994,TX,15.79,627,0,0,589,
995,RI,0.0,0,0,0,0,
996,TX,18.37,951,1,4,911,
997,TN,26.97,2273,1,11,2191,
998,TX,13.16,450,1,4,441,
999,MN,2.99,244,0,0,239,
1000,CA,22.75,1573,1,4,1498,
1001,TX,9.92,966,1,9,861,
1002,NC,33.81,1852,1,6,1739,
1003,NJ,17.07,514,0,3,497,
1004,GA,8.94,670,1,4,636,
1005,PA,7.62,605,1,1,550,
1006,TX,14.21,816,0,7,754,
1007,MO,6.6,277,0,0,264,
1008,PA,16.68,1066,0,0,941,
1009,CO,6.69,328,0,1,299,
1010,CA,12.74,924,1,1,847,
1011,CO,16.66,827,1,3,773,
1012,MO,4.32,315,0,1,304,
1013,TX,13.68,884,1,4,776,
1014,CO,32.85,2420,1,5,2183,
1015,TX,15.59,799,0,7,788,
1016,MS,12.46,449,0,5,396,
1017,CA,12.58,345,1,3,325,
1018,NC,0.0,0,0,0,0,
1019,TX,18.66,834,0,3,806,
1020,TX,20.79,1730,1,2,1596,
1021,GA,10.76,696,0,0,649,
1022,CA,9.73,546,1,4,533,
1023,IA,14.2,1238,1,6,1099,
1024,MO,8.76,500,0,3,459,
1025,MN,0.0,0,0,0,0,
1026,TN,13.62,866,1,3,818,
1027,TX,17.49,911,1,3,865,
1028,TX,9.65,698,1,1,656,
1029,GA,9.77,524,0,4,511,
1030,NC,14.7,1269,1,2,1125,
1031,NC,19.39,1048,1,2,926,
1032,TX,14.22,856,1,8,778,
1033,MI,0.0,0,0,0,0,
1034,CA,17.14,1641,1,4,1520,
1035,SC,15.8,1291,1,3,1098,
1036,CA,36.16,3276,1,12,3136,
1037,WI,0.0,0,0,0,0,
1038,TX,8.26,679,1,3,630,
1039,CO,6.22,301,0,0,287,
1040,TX,15.71,1017,1,3,894,
1041,CO,1.47,111,0,0,110,
1042,RI,0.0,0,0,0,0,
1043,NJ,15.62,796,0,3,713,
1044,PA,21.31,1413,0,4,1345,
1045,NC,15.64,1262,0,0,1176,
1046,MO,8.32,642,0,2,628,
1047,CA,1.57,122,0,1,120,
1048,TX,15.86,835,1,5,806,
1049,PA,17.93,803,1,4,747,
1050,CT,15.45,686,1,3,602,
1051,MN,6.1,413,0,0,402,
1052,TX,5.77,439,1,1,423,
1053,CA,0.0,0,0,0,0,
1054,TX,9.23,816,1,1,754,
1055,NC,12.38,607,0,1,571,
1056,GA,23.39,1571,0,1,1482,
1057,NJ,15.24,906,0,2,860,
1058,IA,14.22,1131,0,1,1081,
1059,GA,15.92,1246,1,4,1212,
1060,OH,20.03,1883,0,10,1566,
1061,LA,0.0,0,0,0,0,
1062,CA,11.01,654,0,3,602,
1063,MO,6.52,302,0,0,272,
1064,LA,0.0,0,0,0,0,
1065,NC,10.57,983,1,4,922,
1066,PA,7.37,601,0,0,578,
1067,GA,10.71,649,0,1,614,
1068,LA,35.13,2321,0,3,2153,
1069,GA,16.24,1028,1,3,980,
1070,RI,11.53,962,0,3,793,
1071,PA,0.0,0,0,0,0,
1072,MI,14.09,1500,0,5,1446,
1073,CO,24.84,1199,1,7,1117,
1074,MN,7.67,359,0,0,342,
1075,OH,19.74,1126,1,6,1030,
1076,PA,5.96,533,0,2,506,
1077,TX,13.94,604,0,2,540,
1078,GA,11.94,738,1,5,692,
1079,CA,28.73,1869,0,5,1734,
1080,TN,2.06,100,0,0,99,
1081,NC,15.76,886,0,1,829,
1082,CA,0.0,0,0,0,0,
1083,TX,0.0,0,0,0,0,
1084,CA,12.36,539,0,0,505,
1085,PA,5.52,464,0,2,435,
1086,NJ,16.57,747,0,5,693,
1087,MI,5.75,241,0,0,224,
1088,PA,5.77,373,1,4,295,
1089,TX,8.28,589,1,4,552,
1090,NJ,0.0,0,0,0,0,
1091,NJ,14.8,785,1,2,743,
1092,PA,31.36,3462,1,7,3166,
1093,CO,0.0,0,0,0,0,
1094,CA,16.06,1165,1,5,1117,
1095,MI,11.18,766,1,5,732,
1096,MS,25.51,1388,0,5,1279,
1097,NC,15.65,713,0,0,654,
1098,NM,0.0,0,0,0,0,
1099,NC,12.34,997,0,4,890,
1100,MO,12.46,770,0,5,712,
1101,MI,16.32,1077,0,1,1015,
1102,NC,30.7,1282,0,2,1196,
1103,TN,0.0,0,0,0,0,
1104,MI,11.09,742,0,4,708,
1105,NJ,33.19,1654,0,7,1533,
1106,MO,8.27,529,1,2,502,
1107,CO,16.27,944,1,6,870,
1108,WI,36.36,2546,1,10,2265,
1109,PA,36.49,2656,0,6,2386,
1110,GA,21.88,1808,0,5,1687,
1111,MI,0.0,0,0,0,0,
1112,TN,10.5,917,0,3,896,
1113,MO,6.99,390,0,0,375,
1114,CA,21.32,1838,1,5,1715,
1115,PA,21.27,2160,1,6,2057,
1116,CO,19.0,1347,0,2,1285,
1117,MI,8.31,634,0,3,591,
1118,CA,7.82,534,0,3,514,
1119,MI,9.55,793,0,0,759,
1120,LA,15.73,957,1,10,908,
1121,TX,9.32,851,0,1,800,
1122,CA,0.0,0,0,0,0,
1123,TX,9.01,371,1,5,317,
1124,SC,10.69,756,0,3,641,
1125,MI,0.0,0,0,0,0,
1126,NJ,15.17,597,0,4,545,
1127,LA,15.31,889,1,9,810,
1128,CO,0.0,0,0,0,0,
1129,PA,8.39,706,1,3,669,
1130,NC,15.77,1078,0,1,1046,
1131,GA,13.76,1328,1,4,1303,
1132,MO,7.12,336,0,0,331,
1133,CO,0.0,0,0,0,0,
1134,NC,0.0,0,0,0,0,
1135,GA,9.13,439,1,1,411,
1136,LA,14.75,987,1,5,908,
1137,TX,8.84,361,0,1,341,
1138,PA,14.77,1043,1,4,1010,
1139,TX,15.23,828,1,3,766,
1140,PA,0.0,0,0,0,0,
1141,MS,12.39,331,0,1,311,
1142,OH,26.9,2018,0,9,1867,
1143,CO,0.0,0,0,0,0,
1144,NJ,0.0,0,0,0,0,
1145,NC,14.54,609,0,2,578,
1146,TN,10.45,645,0,2,611,
1147,NC,14.48,599,1,2,570,
1148,NC,15.77,453,0,1,418,
1149,PA,14.73,993,1,2,953,
1150,MA,10.89,714,0,3,663,
1151,OH,11.74,1885,0,4,1780,
1152,CA,0.0,0,0,0,0,
1153,MN,7.87,632,0,1,607,
1154,TX,10.78,704,0,2,611,
1155,TX,0.0,0,0,0,0,
1156,NJ,15.81,731,0,3,707,
1157,CA,18.23,1018,0,4,960,
1158,CO,48.27,3427,1,6,3160,
1159,MO,0.0,0,0,0,0,
1160,CT,14.88,769,0,1,697,
1161,MO,30.5,1963,1,7,1844,
1162,TX,16.03,688,1,4,671,
1163,MO,35.79,2294,1,7,2141,
1164,NC,29.51,2239,1,12,2132,
1165,MI,9.31,544,1,6,502,
1166,NJ,16.13,987,1,1,941,
1167,TN,7.86,755,0,1,738,
1168,MN,7.24,427,1,1,418,
1169,PA,18.7,645,1,4,608,
1170,PA,7.39,648,1,3,620,
1171,CA,51.32,3347,1,13,3141,
1172,TX,10.59,950,1,6,821,
1173,TN,4.94,376,1,1,370,
1174,MS,17.94,977,1,7,906,
1175,NM,21.28,1494,1,6,1417,
1176,CA,15.11,1303,1,9,1246,
1177,CA,10.37,713,1,1,686,
1178,PA,8.56,615,0,2,582,
1179,NJ,15.41,848,1,7,809,
1180,WI,28.66,2074,1,8,1705,
1181,TN,0.0,0,0,0,0,
1182,MI,6.22,367,0,0,350,
1183,GA,0.0,0,0,0,0,
1184,TN,21.31,1803,1,3,1733,
1185,CA,9.04,424,0,2,412,
1186,CA,26.49,2236,0,5,2059,
1187,GA,14.6,820,0,1,797,
1188,CO,13.26,600,0,1,572,
1189,PA,25.01,1891,1,6,1662,
1190,CA,9.39,814,0,2,726,
1191,TX,9.73,957,1,5,882,
1192,PA,13.77,1051,0,0,1018,
1193,MO,13.28,948,0,2,902,
1194,NJ,16.49,950,0,0,906,
1195,NJ,15.42,749,1,4,715,
1196,MN,0.0,0,0,0,0,
1197,PA,5.56,401,0,3,343,
1198,MN,11.76,766,1,3,676,
1199,TN,14.24,958,1,6,914,
1200,NC,0.0,0,0,0,0,
1201,MO,13.24,886,0,2,864,
1202,TX,16.81,635,0,0,611,
1203,CA,41.34,2142,1,11,2025,
1204,NC,9.23,493,0,0,476,
1205,ME,13.44,1012,0,3,943,
1206,TX,13.25,692,0,1,672,
1207,MN,4.39,234,0,1,225,
1208,GA,11.2,904,0,3,809,
1209,PA,26.44,1239,0,5,1151,
1210,TX,0.0,0,0,0,0,
1211,CA,21.27,1471,1,7,1394,
1212,CO,33.29,1429,1,14,1245,
1213,NJ,15.16,1245,1,6,1204,
1214,NC,37.28,3551,1,11,3284,
1215,TN,14.3,1056,1,3,1026,
1216,GA,4.35,209,0,0,196,
1217,TN,13.44,1185,0,2,1124,
1218,NC,25.37,1584,0,10,1506,
1219,MI,6.27,537,1,3,512,
1220,PA,10.86,1035,1,5,929,
1221,MI,6.61,541,1,2,528,
1222,TX,9.35,615,0,1,551,
1223,TN,6.67,276,0,1,255,
1224,MA,10.49,1012,1,5,975,
1225,CO,6.63,289,0,1,267,
1226,TX,9.41,781,0,0,747,
1227,MA,10.93,655,1,5,596,
1228,NJ,14.11,658,0,1,634,
1229,MO,8.23,714,0,4,666,
1230,MN,4.84,297,1,3,284,
1231,MS,14.83,729,0,5,682,
1232,MN,5.44,464,1,1,445,
1233,LA,0.0,0,0,0,0,
1234,OH,12.88,1364,1,6,1274,
1235,CA,51.38,3208,1,12,2814,
1236,GA,5.49,433,0,1,421,
1237,PA,13.57,836,0,2,761,
1238,WI,66.77,4581,1,12,4195,
1239,TX,0.0,0,0,0,0,
1240,PA,18.1,680,1,3,617,
1241,CO,22.14,1727,1,8,1562,
1242,CA,15.28,1061,0,1,1009,
1243,GA,10.56,779,1,2,748,
1244,SC,0.0,0,0,0,0,
1245,GA,15.12,934,1,1,909,
1246,CA,25.91,1877,1,6,1738,
1247,TN,12.3,767,1,4,746,
1248,MO,5.75,326,0,0,315,
1249,PA,0.0,0,0,0,0,
1250,WI,0.0,0,0,0,0,
1251,NJ,13.26,547,0,6,477,
1252,LA,0.0,0,0,0,0,
1253,PA,4.47,312,0,1,299,
1254,PA,6.11,324,0,1,304,
1255,TN,31.92,2083,1,3,1916,
1256,NJ,15.38,583,0,0,553,
1257,RI,0.0,0,0,0,0,
1258,NJ,12.52,488,1,2,461,
1259,CA,15.12,1176,0,2,1143,
1260,MO,8.3,543,0,0,521,
1261,NC,0.0,0,0,0,0,
1262,CA,0.0,0,0,0,0,
1263,CA,22.33,965,0,0,833,
1264,TN,12.52,577,0,1,429,
1265,GA,14.9,722,0,2,687,
1266,TX,17.93,1323,1,5,1241,
1267,TN,7.92,518,0,2,501,
1268,MO,8.12,388,0,0,372,
1269,TX,16.72,777,1,7,736,
1270,TX,14.91,732,1,2,702,
1271,TX,10.49,508,1,3,446,
1272,TX,16.25,1908,1,5,1655,
1273,CA,10.51,482,0,1,469,
1274,NM,17.8,1309,1,6,1216,
1275,MI,26.2,1827,1,2,1667,
1276,TX,0.0,0,0,0,0,
1277,NC,10.5,601,0,3,580,
1278,TX,16.83,544,0,2,485,
1279,NC,15.62,1025,0,4,967,
1280,GA,0.0,0,0,0,0,
1281,CA,8.98,441,0,1,412,
1282,GA,20.38,1879,0,5,1772,
1283,RI,14.3,1174,0,1,1136,
1284,GA,24.15,766,1,2,725,
1285,PA,11.56,569,1,4,529,
1286,CA,10.07,634,1,2,612,
1287,TX,9.13,855,1,9,788,
1288,WI,0.0,0,0,0,0,
1289,NC,0.0,0,0,0,0,
1290,CA,22.81,829,0,2,752,
1291,TN,20.94,1502,1,7,1440,
1292,NC,8.95,424,0,1,387,
1293,MO,6.43,421,0,0,397,
1294,CA,22.36,1566,0,2,1469,
1295,NJ,15.37,719,1,2,688,
1296,NJ,14.35,1089,1,3,1071,
1297,NC,23.59,1684,1,5,1583,
1298,CA,13.88,812,0,5,772,
1299,MS,14.97,1241,0,4,1171,
1300,MO,0.0,0,0,0,0,
1301,LA,46.19,5166,1,14,4703,
1302,CT,14.4,1166,1,3,1137,
1303,GA,0.0,0,0,0,0,
1304,TN,12.41,384,0,1,331,
1305,NC,0.0,0,0,0,0,
1306,TN,7.95,638,0,1,627,
1307,MN,8.5,478,0,0,460,
1308,CO,14.28,825,1,8,744,
1309,MI,0.0,0,0,0,0,
1310,CT,9.42,470,0,0,454,
1311,CA,23.01,2120,1,12,2021,
1312,CO,9.1,635,0,1,591,
1313,CA,5.3,331,0,2,302,
1314,WI,33.81,2164,0,11,1988,
1315,NJ,15.93,596,0,1,576,
1316,CO,16.67,890,0,3,845,
1317,MN,10.63,816,0,0,787,
1318,MS,12.24,612,0,2,578,
1319,CO,31.26,2184,0,9,1742,
1320,WI,20.14,1646,0,5,1548,
1321,TX,12.63,666,0,2,625,
1322,MS,13.12,436,0,2,398,
1323,PA,7.64,644,0,0,605,
1324,CO,0.0,0,0,0,0,
1325,PA,8.21,513,1,2,484,
1326,NC,12.46,988,0,1,926,
1327,GA,14.04,1139,1,11,1095,
1328,TX,0.0,0,0,0,0,
1329,CA,0.15,9,0,0,9,
1330,MO,6.6,386,1,3,360,
1331,CA,5.95,447,0,6,434,
1332,GA,14.66,849,1,4,819,
1333,SC,21.22,1613,1,18,1528,
1334,TN,5.89,292,1,3,281,
1335,CA,27.97,3055,1,15,2902,
1336,TX,16.99,911,1,6,855,
1337,CA,13.54,1080,0,3,1032,
1338,CA,0.7,31,0,0,30,
1339,TX,15.83,722,0,2,672,
1340,TX,9.34,1007,1,4,930,
1341,GA,8.68,459,0,1,420,
1342,NJ,14.11,1279,1,3,1252,
1343,CA,12.22,937,1,5,912,
1344,CO,14.77,702,1,4,666,
1345,MO,0.0,0,0,0,0,
1346,NJ,15.16,997,1,7,923,
1347,NC,13.18,1199,1,0,1131,
1348,GA,10.01,217,0,1,164,
1349,GA,15.64,860,1,5,825,
1350,WI,37.71,3194,1,4,2766,
1351,MO,9.04,812,1,3,758,
1352,PA,31.68,2705,1,5,2548,
1353,TX,15.07,706,1,2,669,
1354,TN,6.09,380,0,1,360,
1355,NC,15.93,1693,1,4,1542,
1356,LA,26.81,1372,1,8,1232,
1357,TX,18.06,707,0,4,660,
1358,TN,13.6,946,0,3,918,
1359,MA,0.0,0,0,0,0,
1360,RI,15.28,1533,1,3,1478,
1361,TN,10.34,867,1,4,859,
1362,RI,6.5,562,0,2,535,
1363,CA,5.27,197,0,2,189,
1364,CA,5.49,413,1,1,376,
1365,NC,34.83,1811,0,3,1587,
1366,NJ,13.22,962,1,4,931,
1367,CA,21.94,2203,1,13,2008,
1368,ME,10.28,547,1,1,509,
1369,MN,11.52,654,1,2,626,
1370,MA,11.2,1021,0,1,975,
1371,PA,0.0,0,0,0,0,
1372,NC,16.24,1466,1,6,1429,
1373,TN,0.0,0,0,0,0,
1374,MO,6.07,435,0,0,419,
1375,TN,6.42,557,1,3,533,
1376,TX,0.0,0,0,0,0,
1377,CA,18.41,1554,1,1,1485,
1378,LA,12.2,1989,1,4,1799,
1379,TX,16.66,1042,1,3,1011,
1380,GA,9.65,883,0,2,846,
1381,TX,15.56,695,0,1,671,
1382,CO,0.0,0,0,0,0,
1383,PA,6.47,439,0,1,421,
1384,CO,0.0,0,0,0,0,
1385,NJ,14.8,557,0,0,531,
1386,MS,14.72,974,0,0,935,
1387,MI,16.73,1425,0,1,1317,
1388,GA,4.57,185,0,1,182,
1389,TX,15.18,2240,1,5,2008,
1390,TX,16.06,1374,0,1,1312,
1391,TX,9.6,994,0,2,930,
1392,GA,10.72,780,0,4,745,
1393,TN,10.64,576,0,1,478,
1394,GA,11.97,777,1,2,723,
1395,TX,17.48,1267,1,5,1121,
1396,NM,8.67,629,0,2,597,
1397,CO,0.0,0,0,0,0,
1398,GA,14.95,835,0,0,794,
1399,NC,8.16,559,0,1,548,
1400,NC,0.0,0,0,0,0,
1401,NC,0.0,0,0,0,0,
1402,MI,30.44,3090,1,8,2947,
1403,PA,0.0,0,0,0,0,
1404,MS,14.15,975,0,7,881,
1405,TX,16.46,603,1,3,569,
1406,TX,16.95,742,1,5,708,
1407,TX,0.0,0,0,0,0,
1408,MN,8.29,538,0,2,525,
1409,NJ,15.9,871,1,4,804,
1410,GA,15.43,1161,0,0,1131,
1411,IA,0.0,0,0,0,0,
1412,NJ,15.79,1070,0,1,1005,
1413,TX,0.0,0,0,0,0,
1414,TX,0.0,0,0,0,0,
1415,NM,21.97,1472,1,3,1388,
1416,PA,0.0,0,0,0,0,
1417,MS,15.07,912,0,1,824,
1418,NC,11.79,717,0,0,689,
1419,GA,15.46,820,0,3,805,
1420,CA,14.96,1220,1,7,1130,
1421,TX,14.74,1371,1,2,1261,
1422,OH,11.74,1060,0,3,925,
1423,MN,4.29,359,0,1,344,
1424,TX,10.52,445,1,1,406,
1425,NC,8.26,379,0,0,359,
1426,TN,11.95,844,0,3,809,
1427,LA,0.0,0,0,0,0,
1428,TX,0.0,0,0,0,0,
1429,TX,16.93,2488,1,5,2141,
1430,CA,15.0,1482,0,4,1434,
1431,CA,7.63,570,0,4,552,
1432,MO,6.77,413,0,0,399,
1433,NJ,15.99,791,1,7,740,
1434,CO,49.75,2243,1,24,2050,
1435,CA,10.46,689,0,2,660,
1436,TX,13.48,729,0,0,707,
1437,NJ,14.91,1023,1,4,982,
1438,TN,14.0,1035,1,4,985,
1439,CA,7.74,568,0,0,529,
1440,CT,15.26,843,1,7,809,
1441,PA,7.56,527,0,3,486,
1442,MN,6.0,435,0,0,412,
1443,MS,14.48,464,0,6,410,
1444,TN,11.85,1376,1,2,1343,
1445,CT,17.07,816,1,4,769,
1446,CT,15.03,1011,1,1,940,
1447,TX,13.75,849,1,3,799,
1448,RI,8.35,796,0,2,778,
1449,NJ,0.0,0,0,0,0,
1450,TX,14.35,473,1,1,447,
1451,WI,34.58,2731,0,2,2389,
1452,TX,15.12,977,1,8,953,
1453,NC,0.0,0,0,0,0,
1454,CA,16.77,1229,1,1,1202,
1455,NC,15.94,1074,0,2,960,
1456,CA,19.58,1045,1,4,936,
1457,NC,14.95,1646,0,6,1574,
1458,CO,0.0,0,0,0,0,
1459,MI,16.92,1211,0,8,1132,
1460,CA,25.97,1440,1,5,1250,
1461,TX,14.76,638,1,3,607,
1462,NM,0.0,0,0,0,0,
1463,CA,0.0,0,0,0,0,
1464,CT,13.09,536,0,4,500,
1465,CA,8.6,472,1,4,455,
1466,TX,16.32,1323,1,6,1255,
1467,SC,24.28,3324,1,18,3133,
1468,LA,15.89,1946,1,9,1707,
