,state,spend,Impressions,leads,link_clicks,reach,Agency Tiers
29616,FL,33.36,1031,0,13,969,
29617,MI,58.02,2781,0,21,2680,
29618,CA,1.97,525,0,0,509,
29619,CA,11.33,368,0,1,352,
29620,CO,66.77,3797,1,20,3716,
29621,OH,4.86,163,0,3,161,
29622,AZ,26.65,1039,1,16,1015,
29623,MD,32.96,1797,1,7,1722,
29624,FL,64.03,2616,1,14,2443,
29625,CA,23.28,976,1,7,965,
29626,TX,33.07,1372,1,13,1286,
29627,TX,40.27,1855,1,18,1755,
29628,CO,15.28,883,1,4,852,
29629,FL,15.08,1009,0,6,951,
29630,FL,35.68,1930,1,12,1837,
29631,CA,1.1,32,0,1,28,
29632,AZ,25.6,1253,0,5,1226,
29633,MO,19.67,1221,0,3,1190,
29634,TX,26.18,1437,1,15,1325,
29635,TX,16.36,1048,1,9,1033,
29636,CA,2.99,759,0,1,712,
29637,CA,0.0,0,0,0,0,
29638,OH,21.97,982,0,2,907,
29639,CO,43.41,1920,1,9,1764,
29640,MN,0.0,0,0,0,0,
29641,IL,49.04,2843,1,17,2800,
29642,CA,14.23,488,1,8,479,
29643,CA,0.0,0,0,0,0,
29644,CA,2.0,567,0,0,561,
29645,FL,39.7,1648,1,10,1565,
29646,KS,45.98,2329,1,21,2212,
29647,CO,56.82,2734,1,16,2644,
29648,CA,5.67,181,0,3,166,
29649,MO,15.74,641,0,9,615,
29650,CO,0.0,0,0,0,0,
29651,CA,10.97,888,1,5,859,
29652,MI,73.36,3041,1,20,2834,
29653,MN,34.95,1050,1,18,998,
29654,FL,16.75,676,0,6,672,
29655,FL,70.13,5660,1,34,5517,
29656,TX,7.89,338,0,1,335,
29657,KS,42.44,2249,0,10,2137,
29658,CA,11.7,730,0,1,708,
29659,MN,24.1,1470,0,6,1382,
29660,GA,32.12,1959,1,3,1836,
29661,CA,7.49,302,0,1,294,
29662,MO,25.63,1187,0,16,1110,
29663,MO,43.07,2013,0,14,1910,
29664,CO,48.46,2025,1,13,1935,
29665,CA,11.38,373,1,5,365,
29666,IL,23.77,1460,1,14,1424,
29667,MD,16.64,707,1,5,685,
29668,FL,32.22,1652,0,12,1542,
29669,FL,65.05,3072,1,26,2939,
29670,CA,2.01,425,0,1,413,
29671,CA,23.42,924,0,2,903,
29672,MO,14.0,446,0,9,411,
29673,MO,9.79,208,0,1,188,
29674,MO,12.63,516,1,2,498,
29675,CO,7.81,265,0,1,260,
29676,CA,2.0,255,0,1,248,
29677,CA,24.8,961,1,10,931,
29678,CA,16.55,728,0,5,710,
29679,TX,0.0,0,0,0,0,
29680,GA,29.0,1445,0,7,1371,
29681,NC,33.14,1206,1,21,1168,
29682,CA,11.63,494,1,5,486,
29683,CA,19.98,940,1,6,877,
29684,OH,15.89,558,0,0,525,
29685,FL,47.24,2265,1,26,2163,
29686,CA,21.83,691,0,2,637,
29687,IA,49.69,2367,1,19,2124,
29688,CA,2.06,180,0,0,177,
29689,CA,19.68,825,0,4,786,
29690,CA,5.83,384,0,2,379,
29691,TN,35.69,1725,1,22,1619,
29692,CA,21.58,817,0,7,786,
29693,CA,13.05,720,1,4,699,
29694,MA,32.52,1507,1,13,1457,
29695,CA,2.09,644,0,1,601,
29696,FL,65.8,2331,1,23,2129,
29697,CA,2.52,314,1,4,311,
29698,CA,11.51,468,1,6,447,
29699,TX,36.82,1872,1,8,1724,
29700,TX,0.0,0,0,0,0,
29701,TN,33.48,1774,1,8,1589,
29702,CA,2.02,406,0,0,400,
29703,FL,32.68,1682,1,7,1627,
29704,FL,26.08,843,0,3,786,
29705,CA,12.67,665,1,7,641,
29706,FL,47.7,2441,1,13,2289,
29707,TN,2.14,66,0,0,63,
29708,TX,27.94,1003,1,15,941,
29709,CA,22.15,2056,0,10,2029,
29710,CA,0.0,0,0,0,0,
29711,IA,48.67,2822,1,20,2521,
29712,NJ,49.14,2760,0,19,2662,
29713,CA,1.95,194,0,1,188,
29714,CA,10.9,432,1,4,416,
29715,TN,15.64,822,0,3,782,
29716,FL,26.31,936,1,10,893,
29717,CA,10.84,554,1,5,526,
29718,AZ,30.82,1226,0,6,1135,
29719,CA,2.08,303,0,0,295,
29720,CA,26.37,962,0,7,949,
29721,OH,15.1,602,0,8,535,
29722,TX,79.82,3675,1,21,3573,
29723,CA,2.13,552,0,3,508,
29724,IL,22.3,650,1,5,630,
29725,FL,49.63,1790,1,11,1724,
29726,CA,24.73,1314,0,7,1280,
29727,CA,18.57,1090,0,6,1045,
29728,AZ,0.0,0,0,0,0,
29729,CA,34.54,2206,1,16,2103,
29730,FL,21.84,1299,1,8,1248,
29731,MI,64.95,3479,0,38,3257,
29732,FL,60.76,2492,1,19,2406,
29733,TN,24.73,1064,1,8,1039,
29734,OH,4.99,228,0,3,213,
29735,TX,69.03,3721,1,20,3469,
29736,CA,25.23,800,0,6,762,
29737,FL,32.76,1402,0,8,1320,
29738,MO,35.33,2034,0,16,1920,
29739,KS,44.2,3253,1,8,3097,
29740,MD,30.38,1379,1,15,1310,
29741,FL,11.97,533,0,3,505,
29742,MO,34.97,1986,1,28,1904,
29743,CA,1.98,209,0,1,206,
29744,MO,10.36,441,0,3,434,
29745,CA,2.89,97,1,2,97,
29746,CA,21.74,830,1,10,794,
29747,CA,8.0,366,1,3,352,
29748,TN,24.75,1031,1,6,1018,
29749,GA,73.01,3210,1,14,3013,
29750,CA,1.99,303,0,0,301,
29751,CA,37.55,2464,1,11,2335,
29752,CA,22.5,989,1,11,908,
29753,CA,1.52,51,0,0,50,
29754,TX,5.02,1099,0,1,960,
29755,IA,48.85,3072,1,12,2565,
29756,CA,22.39,798,1,3,775,
29757,TN,5.02,329,0,1,271,
29758,CA,18.46,1169,1,3,1125,
29759,FL,0.0,0,0,0,0,
29760,TX,0.0,0,0,0,0,
29761,FL,49.26,1853,1,10,1706,
29762,AZ,31.09,1746,1,12,1662,
29763,TN,16.92,1122,0,2,1088,
29764,TN,2.02,173,0,1,168,
29765,MA,17.18,980,1,13,911,
29766,CO,0.0,0,0,0,0,
29767,OH,49.25,2171,1,19,2021,
29768,CA,12.8,168,0,2,159,
29769,FL,25.66,1556,1,21,1506,
29770,OH,23.46,1124,1,4,1031,
29771,KS,31.34,1432,1,7,1322,
29772,MO,18.34,800,1,12,770,
29773,TN,2.14,112,0,1,110,
29774,TN,29.0,1456,1,9,1382,
29775,MO,4.89,224,1,2,223,
29776,IL,50.03,1351,1,13,1251,
29777,CA,1.88,152,0,0,149,
29778,FL,0.0,0,0,0,0,
29779,CO,33.81,1209,1,25,1098,
29780,CA,13.94,571,1,6,534,
29781,IN,15.05,1205,0,12,1151,
29782,TX,11.55,3519,0,7,2980,
29783,AZ,30.68,1066,1,5,993,
29784,TX,10.54,603,0,1,595,
29785,MO,40.27,1335,0,12,1249,
29786,CA,2.02,429,0,0,417,
29787,CA,1.47,57,0,0,57,
29788,MI,56.23,2696,1,13,2634,
29789,CA,15.91,589,0,6,568,
29790,CO,35.81,947,1,11,891,
29791,MO,14.1,432,0,0,411,
29792,CA,27.57,1101,1,15,1020,
29793,TX,4.64,1211,0,3,1125,
29794,CA,12.4,1398,1,5,1386,
29795,MO,14.99,558,1,9,529,
29796,FL,44.08,2345,1,22,2250,
29797,MO,19.41,570,1,9,539,
29798,GA,0.0,0,0,0,0,
29799,CA,1.93,784,0,0,743,
29800,CA,0.0,0,0,0,0,
29801,CA,0.0,0,0,0,0,
29802,TX,5.06,1162,0,2,1022,
29803,AZ,0.0,0,0,0,0,
29804,TX,41.08,2326,1,9,2258,
29805,TX,11.4,1106,0,2,889,
29806,CA,23.7,964,1,3,884,
29807,GA,31.18,1364,1,12,1296,
29808,TX,67.5,2222,1,9,2029,
29809,CA,2.01,158,0,0,153,
29810,CA,33.13,2095,1,9,2036,
29811,CA,3.03,943,0,2,897,
29812,MO,11.95,351,1,6,334,
29813,CA,9.54,357,0,6,335,
29814,TX,5.04,1678,0,2,1565,
29815,MO,0.0,0,0,0,0,
29816,TN,1.99,208,0,0,187,
29817,CO,33.96,1172,0,4,1113,
29818,MO,36.37,2991,1,14,2858,
29819,TN,2.14,125,0,0,119,
29820,GA,32.43,1469,1,6,1418,
29821,NC,35.08,1410,1,9,1378,
29822,CA,2.01,238,0,0,234,
29823,MO,26.61,1100,1,8,1020,
29824,MO,13.35,569,1,3,552,
29825,MO,23.19,1161,1,4,1111,
29826,CA,10.82,346,0,6,338,
29827,CO,0.0,0,0,0,0,
29828,OH,5.76,303,1,3,289,
29829,TN,1.92,191,0,0,171,
29830,CA,23.67,1492,1,7,1423,
29831,IN,16.74,1297,0,9,1252,
29832,CA,11.85,435,0,5,418,
29833,FL,11.85,529,1,5,521,
29834,TX,19.7,1205,0,22,1090,
29835,IN,17.52,1319,1,14,1253,
29836,TN,1.96,121,0,0,117,
29837,CA,11.41,337,0,3,325,
29838,KS,22.82,1660,1,5,1547,
29839,CA,2.02,374,0,1,368,
29840,CA,11.94,513,0,6,493,
29841,CA,30.89,2571,1,14,2407,
29842,MN,17.79,708,0,15,661,
29843,CO,17.62,928,1,6,908,
29844,IA,48.9,5951,1,34,5480,
29845,CA,2.0,351,0,0,334,
29846,CA,2.03,129,0,0,124,
29847,TX,4.72,1250,0,0,1134,
29848,TX,0.0,0,0,0,0,
29849,CA,2.0,709,0,2,681,
29850,NJ,31.76,2079,1,19,2020,
29851,MO,0.0,0,0,0,0,
29852,CO,0.0,0,0,0,0,
29853,CA,11.4,849,1,2,830,
29854,MD,25.74,1350,1,16,1304,
29855,CA,3.01,859,0,1,832,
29856,OH,12.33,436,1,6,420,
29857,CA,8.18,310,0,1,306,
29858,CO,0.0,0,0,0,0,
29859,FL,48.44,1687,1,11,1568,
29860,CA,14.5,620,0,9,588,
29861,IA,53.63,3226,1,25,3044,
29862,CO,42.99,1757,1,8,1696,
29863,CA,27.05,1332,1,7,1314,
29864,CA,5.84,236,0,1,234,
29865,CA,16.11,919,0,2,889,
29866,MN,44.84,1835,1,23,1761,
29867,AZ,33.92,2109,1,15,2064,
29868,CA,38.81,1922,1,9,1897,
29869,IN,34.18,2122,1,24,2048,
29870,OH,31.2,1964,1,14,1785,
29871,TN,2.06,208,0,0,188,
29872,MO,16.44,846,0,3,791,
29873,TX,42.05,1640,1,5,1568,
29874,AZ,63.19,2346,1,26,2131,
29875,FL,17.71,755,1,6,729,
29876,KS,31.38,1679,0,12,1589,
29877,TN,17.5,663,1,6,630,
29878,IL,47.65,1615,1,14,1579,
29879,MO,0.0,0,0,0,0,
29880,CA,2.0,280,0,0,278,
29881,CA,27.06,1134,1,9,1106,
29882,CA,32.92,1660,1,12,1600,
29883,CA,2.11,96,0,0,93,
29884,IA,52.88,2879,1,34,2726,
29885,CA,9.87,411,0,3,391,
29886,MD,32.46,1907,1,23,1861,
29887,CA,9.85,520,0,6,499,
29888,CA,2.04,121,0,1,117,
29889,TX,4.97,1752,0,2,1677,
29890,IA,30.69,2858,1,10,2416,
29891,MI,22.77,1600,0,2,1569,
29892,CA,1.95,233,0,0,229,
29893,AZ,0.0,0,0,0,0,
29894,CA,5.86,204,0,0,201,
29895,FL,64.48,2309,0,3,2078,
29896,FL,30.11,1642,1,15,1591,
29897,FL,51.88,1872,1,13,1787,
29898,MO,3.97,256,0,2,246,
29899,FL,69.16,2416,1,17,2306,
29900,CO,21.92,571,1,4,519,
29901,MO,21.36,916,0,9,882,
29902,CA,26.08,1106,1,9,1070,
29903,CA,2.0,114,0,0,110,
29904,FL,9.91,509,0,2,494,
29905,CA,1.99,372,0,0,368,
29906,GA,31.5,1627,1,6,1560,
29907,CA,23.26,1139,1,7,1104,
29908,TX,8.64,1672,0,6,1463,
29909,AZ,31.64,1307,0,2,1266,
29910,MD,20.61,1334,1,27,1281,
29911,TX,16.04,858,1,4,841,
29912,CA,2.03,183,0,0,179,
29913,IA,9.05,218,0,0,212,
29914,FL,33.34,1392,1,10,1288,
29915,CO,37.5,1267,1,15,1218,
29916,CO,4.86,180,0,2,179,
29917,CA,22.38,735,1,10,682,
29918,CA,1.71,70,0,1,70,
29919,CA,33.96,1274,1,12,1243,
29920,TN,32.44,3514,1,21,3361,
29921,AZ,65.37,2739,1,37,2503,
29922,CA,11.58,741,0,2,728,
29923,MO,20.5,640,0,1,556,
29924,FL,17.99,965,1,14,938,
29925,MO,27.28,944,0,9,797,
29926,CA,30.06,1758,1,12,1689,
29927,CA,23.54,1263,1,4,1235,
29928,TX,56.42,2906,1,14,2706,
29929,CO,29.23,1400,1,11,1344,
29930,CA,12.68,552,1,7,510,
29931,TX,36.0,1140,0,8,1037,
29932,CO,24.9,728,0,11,671,
29933,MD,34.38,1678,1,13,1594,
29934,MO,36.15,2590,0,5,2431,
29935,FL,70.1,2778,1,15,2606,
29936,FL,24.15,915,1,9,879,
29937,TN,31.3,1939,1,5,1892,
29938,IA,46.7,3054,1,13,2476,
29939,AZ,0.0,0,0,0,0,
29940,CA,19.76,967,0,4,885,
29941,TX,12.66,468,0,0,465,
29942,TN,2.0,163,0,0,148,
29943,TX,4.82,1319,0,4,1214,
29944,IA,50.02,1634,1,16,1505,
29945,FL,13.55,803,1,5,743,
29946,MO,18.2,756,0,6,703,
29947,NC,11.62,255,1,3,251,
29948,IA,53.83,4113,1,19,3685,
29949,CA,8.97,443,1,9,427,
29950,CO,33.82,1608,0,13,1535,
29951,MN,16.39,894,0,4,847,
29952,TX,50.02,1855,1,11,1638,
29953,MO,31.55,1533,1,18,1473,
29954,IA,14.73,767,0,3,717,
29955,CA,1.99,573,0,1,548,
29956,CO,33.43,1058,0,4,1005,
29957,CA,36.25,2098,1,13,2020,
29958,CO,32.55,1625,1,14,1573,
29959,TX,19.52,762,1,2,735,
29960,FL,25.55,1000,1,6,925,
29961,MO,18.34,829,0,9,802,
29962,NC,31.56,1725,1,15,1669,
29963,CA,26.01,1254,0,4,1172,
29964,TX,50.03,1826,1,19,1658,
29965,CA,0.0,0,0,0,0,
29966,FL,51.91,1745,1,13,1690,
29967,CA,7.37,371,0,3,355,
29968,MO,35.6,1584,0,11,1466,
29969,CO,22.81,1580,0,10,1543,
29970,TN,2.15,125,0,0,122,
29971,MA,6.2,333,0,2,312,
29972,TX,76.97,3679,0,32,3545,
29973,TX,85.54,3742,1,28,3534,
29974,FL,22.74,1063,1,7,997,
29975,MA,9.8,486,1,7,433,
29976,TX,16.4,1057,1,13,1048,
29977,AZ,64.06,2025,1,12,1840,
29978,IA,24.6,772,1,3,732,
29979,CA,2.0,343,0,0,332,
29980,CA,27.49,1305,0,14,1259,
29981,GA,33.17,1857,1,20,1798,
29982,CA,31.31,1559,1,35,1464,
29983,MO,15.56,655,1,7,622,
29984,CA,35.88,3198,1,21,3055,
29985,IL,53.7,1975,1,30,1899,
29986,AZ,30.37,2055,0,4,2000,
29987,CA,15.3,789,0,2,767,
29988,CA,11.24,338,0,0,332,
29989,CA,3.13,831,0,1,775,
29990,AZ,0.0,0,0,0,0,
29991,CA,10.85,317,1,3,306,
29992,CA,32.7,1325,0,8,1286,
29993,CA,24.56,1055,1,4,1042,
29994,TN,2.23,171,0,0,153,
29995,FL,64.44,1950,1,10,1799,
29996,FL,33.34,1641,1,12,1587,
29997,NJ,34.94,1782,0,11,1682,
29998,MO,15.0,950,1,7,931,
29999,CO,0.0,0,0,0,0,
30000,MN,0.0,0,0,0,0,
30001,MO,16.86,1392,1,11,1302,
30002,CA,2.95,1024,0,0,996,
30003,FL,0.0,0,0,0,0,
30004,CA,31.49,1396,1,4,1335,
30005,CO,0.0,0,0,0,0,
30006,TX,27.28,1069,1,8,1025,
30007,CA,3.12,1290,0,1,1250,
30008,NJ,31.91,1615,0,7,1578,
30009,TX,8.54,1935,0,7,1651,
30010,MO,16.03,705,0,6,655,
30011,MO,16.08,999,1,7,922,
30012,CA,23.66,824,1,2,793,
30013,TX,11.29,544,0,2,510,
30014,CO,0.0,0,0,0,0,
30015,CA,30.86,1578,0,24,1485,
30016,CO,32.1,1275,0,2,1215,
30017,TN,2.0,109,0,0,101,
30018,KS,0.0,0,0,0,0,
30019,CA,11.46,374,0,4,368,
30020,CA,1.93,163,0,0,158,
30021,CA,19.99,1329,1,7,1309,
30022,CA,21.63,1109,0,7,1067,
30023,FL,10.28,422,0,2,408,
30024,IL,48.98,2412,1,10,2340,
30025,AZ,16.15,673,1,5,653,
30026,TX,33.63,692,1,21,646,
30027,MN,0.0,0,0,0,0,
30028,TN,1.93,115,0,1,100,
30029,TN,0.0,0,0,0,0,
30030,CA,1.99,309,0,1,307,
30031,CA,9.96,396,1,7,372,
30032,CA,2.05,117,0,0,116,
30033,CO,13.14,469,0,9,437,
30034,MD,27.05,1220,1,12,1198,
30035,MO,41.61,2391,1,18,2228,
30036,MI,24.32,1139,1,5,1056,
30037,TN,2.1,97,0,0,92,
30038,CO,13.38,448,1,2,444,
30039,AZ,17.14,868,0,8,854,
30040,AZ,63.94,2682,1,25,2449,
30041,TX,5.17,976,0,1,866,
30042,TX,30.99,1408,0,13,1337,
30043,TN,2.2,157,0,2,143,
30044,CA,1.93,756,0,0,735,
30045,CA,15.58,526,0,10,496,
30046,MA,10.24,424,1,4,413,
30047,FL,34.13,1580,1,18,1534,
30048,CA,32.47,1346,0,7,1303,
30049,MO,43.84,1787,1,13,1715,
30050,AZ,34.33,2083,1,11,2025,
30051,GA,32.7,2030,1,11,1933,
30052,OH,24.61,1161,0,9,1111,
30053,CA,23.29,1112,0,5,1087,
30054,MD,15.46,1040,1,17,993,
30055,IA,55.84,2697,0,10,2421,
30056,CA,20.17,683,0,2,667,
30057,MO,34.78,1449,1,14,1379,
30058,TX,24.77,1130,1,6,1083,
30059,AZ,34.13,1677,1,15,1634,
30060,CA,1.82,149,0,0,148,
30061,CA,33.45,1957,1,16,1865,
30062,OH,15.64,852,1,4,812,
30063,TX,24.66,1431,1,8,1355,
30064,FL,16.83,1221,1,11,1132,
30065,CA,12.28,424,1,9,410,
30066,TX,32.32,1455,1,21,1363,
30067,TX,3.38,1184,0,1,1099,
30068,CA,23.06,492,1,11,471,
30069,CA,20.99,795,1,6,772,
30070,CA,35.52,1814,1,9,1775,
30071,CA,5.78,188,0,1,182,
30072,NJ,35.21,2010,1,14,1964,
30073,OH,30.96,1425,1,24,1358,
30074,AZ,117.3,4961,0,18,4834,
30075,CA,14.37,527,1,6,522,
30076,FL,24.41,916,0,4,868,
30077,CA,11.32,324,0,1,317,
30078,MI,65.69,2178,1,13,2034,
30079,CA,11.17,565,1,4,553,
30080,CA,1.99,199,0,0,194,
30081,TN,32.39,1153,1,8,1093,
30082,FL,31.37,1120,1,22,1064,
30083,TN,0.0,0,0,0,0,
30084,CA,2.01,324,0,0,316,
30085,MI,34.03,1397,1,12,1322,
30086,CA,26.94,1118,1,8,1036,
30087,CO,0.0,0,0,0,0,
30088,IN,34.26,1900,0,9,1825,
30089,CA,9.14,465,1,7,444,
30090,CA,1.98,366,0,0,363,
30091,FL,31.13,1372,0,6,1274,
30092,GA,37.68,1680,1,18,1558,
30093,IA,0.0,0,0,0,0,
30094,FL,11.95,683,0,5,652,
30095,AZ,31.16,786,0,4,739,
30096,MO,45.77,2239,0,16,2132,
30097,GA,31.71,1283,1,10,1204,
30098,KS,32.82,2394,1,8,2280,
30099,OH,35.38,1796,1,9,1683,
30100,IA,50.0,2228,0,12,2008,
30101,CO,32.34,1269,1,14,1232,
30102,TX,6.95,285,0,0,280,
30103,CA,2.02,244,0,0,240,
30104,FL,0.0,0,0,0,0,
30105,TX,36.37,1705,1,13,1631,
30106,CA,2.01,492,0,0,486,
30107,NJ,9.98,412,0,1,406,
30108,MO,0.0,0,0,0,0,
30109,MO,24.67,1292,0,10,1217,
30110,FL,49.75,2139,1,9,2026,
30111,CA,11.35,232,1,3,220,
30112,MA,37.46,1747,1,19,1681,
30113,FL,72.05,3070,1,12,2818,
30114,GA,33.64,1765,1,20,1704,
30115,FL,64.53,2985,1,28,2894,
30116,MI,54.81,3293,1,26,3160,
30117,GA,67.7,2724,1,23,2504,
30118,FL,32.89,1995,1,12,1915,
30119,TN,2.0,132,0,1,125,
30120,NJ,34.04,1721,1,13,1669,
30121,CO,0.21,16,0,0,16,
30122,CA,5.92,179,0,3,166,
30123,CO,36.51,1265,1,10,1215,
30124,CO,38.44,1269,1,16,1230,
30125,IA,51.35,2370,1,15,2192,
30126,CA,1.99,200,0,0,193,
30127,NJ,18.8,1245,1,8,1174,
30128,CO,8.48,348,0,2,335,
30129,MO,14.89,444,0,1,422,
30130,MO,41.54,1701,1,9,1607,
30131,TX,5.95,162,0,0,154,
30132,TX,0.0,0,0,0,0,
30133,FL,0.0,0,0,0,0,
30134,FL,24.2,950,0,6,896,
30135,CO,13.29,397,0,2,367,
30136,FL,0.0,0,0,0,0,
30137,CA,10.69,247,0,1,239,
30138,MA,6.49,452,1,2,421,
30139,FL,17.74,534,1,2,501,
30140,TN,18.91,976,0,1,917,
30141,FL,31.03,2149,0,13,2098,
30142,IA,52.45,2384,1,18,2263,
30143,CA,18.58,1062,1,8,1024,
30144,TN,2.01,84,0,0,74,
30145,CA,11.47,256,1,4,240,
30146,TN,33.16,2520,1,10,2436,
30147,CA,29.8,1284,1,2,1195,
30148,CA,6.88,307,1,1,292,
30149,FL,15.3,680,1,13,658,
30150,CO,34.89,1203,0,7,1153,
30151,CO,6.96,189,0,4,187,
30152,TX,8.92,385,0,0,367,
30153,MI,51.7,2456,0,10,2280,
30154,MO,21.27,640,1,7,575,
30155,MO,5.06,99,1,2,97,
30156,CA,1.94,244,0,0,233,
30157,FL,36.78,1603,1,10,1540,
30158,IA,51.67,2319,1,10,2141,
30159,TN,20.2,270,1,8,217,
30160,FL,7.04,382,0,2,378,
30161,FL,29.08,889,0,4,870,
30162,CA,1.96,147,0,0,144,
30163,IN,29.79,1448,1,16,1357,
30164,FL,31.33,1667,1,11,1569,
30165,CA,3.0,590,0,2,547,
30166,CA,1.91,180,0,0,178,
30167,GA,0.0,0,0,0,0,
30168,CA,5.66,390,0,1,384,
30169,MI,46.46,3150,1,27,3041,
30170,TN,32.18,1479,1,25,1424,
30171,CA,22.8,812,1,9,759,
30172,TN,34.72,1871,0,8,1731,
30173,MN,0.0,0,0,0,0,
30174,MO,25.76,1118,1,4,1081,
30175,CA,37.07,1769,1,11,1717,
30176,CA,13.54,455,0,2,431,
30177,CA,28.24,1272,1,8,1250,
30178,KS,33.57,2257,1,19,2143,
30179,CO,33.04,1279,1,5,1217,
30180,CA,18.03,1167,1,9,1148,
30181,CA,33.02,1230,1,16,1151,
30182,TN,2.03,114,0,0,106,
30183,FL,34.65,1678,0,9,1569,
30184,TN,33.05,1719,1,11,1628,
30185,KS,32.18,1581,0,1,1409,
30186,CA,31.38,1298,1,8,1257,
30187,IA,0.0,0,0,0,0,
30188,FL,30.6,1186,1,10,1106,
30189,GA,0.0,0,0,0,0,
30190,CA,2.03,355,0,0,342,
30191,CA,28.77,1034,1,10,971,
30192,CA,10.54,637,0,3,614,
30193,FL,0.0,0,0,0,0,
30194,CA,11.47,485,0,2,471,
30195,KS,45.21,3367,0,14,3234,
30196,MN,27.87,1157,1,17,1124,
30197,CA,5.93,425,1,1,418,
30198,AZ,16.49,828,1,6,814,
30199,TX,16.27,585,0,11,575,
30200,CO,38.59,1628,1,16,1584,
30201,CA,32.74,1286,1,24,1219,
30202,FL,31.69,1101,1,21,1048,
30203,CA,33.89,2573,0,21,2360,
30204,CA,1.97,262,0,0,256,
30205,CA,1.54,78,0,1,78,
30206,TN,1.95,190,0,1,171,
30207,TX,77.2,2686,1,19,2561,
30208,TX,13.85,432,0,4,411,
30209,FL,48.74,2027,1,15,1965,
30210,MO,6.26,470,0,3,442,
30211,AZ,30.3,1283,0,5,1181,
30212,IL,46.96,2818,1,22,2748,
30213,CA,21.53,647,1,8,632,
30214,CA,12.53,994,1,10,965,
30215,FL,30.72,2109,1,11,2049,
30216,TX,11.98,577,0,0,544,
30217,CA,31.36,1852,1,24,1665,
30218,TX,5.01,187,1,2,176,
30219,FL,64.96,4880,1,17,4625,
30220,OH,31.25,1304,1,9,1240,
30221,AZ,19.41,620,1,9,610,
30222,CA,43.42,2394,1,9,2306,
30223,CA,10.2,294,0,1,285,
30224,CA,12.97,575,0,3,560,
30225,CA,13.32,488,1,6,474,
30226,FL,25.99,1040,1,8,951,
30227,CO,8.28,297,1,1,284,
30228,TX,56.91,3189,1,15,2916,
30229,MO,0.0,0,0,0,0,
30230,CO,0.0,0,0,0,0,
30231,TX,7.16,288,1,7,273,
30232,CA,10.78,343,0,1,338,
30233,CA,2.0,427,0,0,419,
30234,MO,17.54,809,1,8,775,
30235,TX,16.27,758,1,8,742,
30236,CO,8.16,330,1,4,323,
30237,CA,0.96,231,0,0,206,
30238,TX,37.75,1600,1,10,1544,
30239,CA,34.66,1932,1,6,1902,
30240,FL,10.56,452,0,5,430,
30241,IL,48.02,2568,1,18,2515,
30242,CA,2.02,264,0,0,252,
30243,CA,11.77,663,0,4,640,
30244,CA,2.01,319,0,0,309,
30245,CA,2.0,464,0,0,455,
30246,MN,8.21,443,0,2,415,
30247,MI,68.37,3299,1,14,3172,
30248,CO,27.16,1249,0,3,1172,
30249,FL,27.98,1653,0,7,1575,
30250,TN,1.82,133,0,0,127,
30251,TN,1.97,160,0,0,146,
30252,MN,6.06,417,1,3,396,
30253,IL,23.17,1294,1,5,1239,
30254,FL,49.38,1712,1,13,1526,
30255,CA,35.08,2893,1,14,2806,
30256,CO,9.1,405,1,3,385,
30257,TX,16.6,718,1,11,678,
30258,TN,2.15,187,0,0,181,
30259,IL,5.84,386,0,2,372,
30260,TX,49.79,3625,1,19,3370,
30261,CO,44.03,1611,1,7,1519,
30262,MN,7.1,364,1,1,348,
30263,CO,32.06,1667,1,9,1636,
30264,MA,7.0,315,0,3,283,
30265,CA,35.17,2574,1,11,2517,
30266,NC,16.51,671,0,5,652,
30267,FL,32.2,2369,1,13,2281,
30268,CA,10.69,538,0,3,524,
30269,IA,44.96,2180,1,14,2024,
30270,CO,11.96,378,1,3,368,
30271,TX,17.08,848,0,4,833,
30272,CA,25.81,746,1,24,703,
30273,FL,34.91,1724,0,5,1684,
30274,IA,0.0,0,0,0,0,
30275,TX,99.72,2908,1,26,2685,
30276,CA,30.05,1072,1,3,1050,
30277,MO,24.3,1275,0,8,1203,
30278,CA,19.85,958,0,0,886,
30279,CA,32.61,1760,1,17,1700,
30280,FL,23.24,862,1,16,795,
30281,FL,0.0,0,0,0,0,
30282,CA,40.43,4097,1,22,3948,
30283,CO,32.06,1453,1,14,1369,
30284,CA,10.43,482,0,4,466,
30285,CA,24.92,1197,0,18,1160,
30286,MN,42.74,2105,1,11,1964,
30287,NC,31.84,1540,1,13,1479,
30288,TN,16.39,547,0,2,529,
30289,MO,14.5,694,1,6,655,
30290,FL,24.52,1058,1,12,1020,
30291,FL,0.0,0,0,0,0,
30292,KS,0.0,0,0,0,0,
30293,FL,48.84,2522,1,11,2393,
30294,TN,1.93,101,0,0,94,
30295,CO,15.07,506,0,2,498,
30296,CA,11.83,727,1,6,707,
30297,MO,2.73,65,0,1,65,
30298,MI,70.19,3405,1,29,3200,
30299,NJ,49.66,3033,1,28,2941,
30300,KS,30.71,2706,1,13,2587,
30301,TX,15.79,1006,1,9,966,
30302,GA,31.21,1816,1,12,1677,
30303,CA,2.04,769,0,0,713,
30304,GA,31.26,1024,0,5,930,
30305,KS,5.99,344,0,2,340,
30306,NJ,28.69,1395,1,10,1353,
30307,KS,47.77,2277,1,20,2120,
30308,CA,6.26,264,0,1,254,
30309,IL,22.04,1067,0,5,1052,
30310,CA,44.04,3239,1,26,3149,
30311,CA,2.01,320,0,0,304,
30312,IA,0.0,0,0,0,0,
30313,CA,13.78,435,0,3,416,
